numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
D0011098|21421-35011||ESTOPERA DEL. CIG. SPORTAGE 2.7 KOS|3.0000|4.4100|0.0000|13.2300|20240322|SPTFE
D0011098|39350-37110||SENSOR ARBOL LEVA SPORTAGE 2.7|1.0000|13.9600|0.0000|13.9600|20240322|SPTFE
D0011098|39210-37543||SENSOR OXIGENO SPORTAGE 2.7 LH|1.0000|41.0900|0.0000|41.0900|20240322|SPTFE
D0011098|21910-2E002-DHM||BASE MOTOR DEL. TUCSON KP CON LOMO|2.0000|18.5400|0.0000|37.0800|20240322|TUCSO
D0011098|21910-2E002-KP||BASE MOTOR DEL. TUCSON KP SIN LOMO SINC|2.0000|15.4500|0.0000|30.9000|20240322|TUCSO
D0011099|21930-2E300-SEO||BASE MOTOR TRASERA TUCSON KP|1.0000|11.8700|0.0000|11.8700|20240322|TUCSO
D0011099|54584-2E000||BUJE MESETA GRANDE TUCSON|6.0000|5.6700|0.0000|34.0200|20240322|TUCSO
D0011099|54551-1D000-PMC||BUJE MESETA PEQUENO TUCSON|10.0000|3.9000|0.0000|39.0000|20240322|TUCSO
D0011099|25631-23501||CARCAZA TERMOST. TUCSON SUP. CORTA|2.0000|6.7000|0.0000|13.4000|20240322|TUCSO
D0011099|24431-23500-SEO||GUIA CADENA ELANTRA 2.0/TUCSON 05|1.0000|6.6000|0.0000|6.6000|20240322|TUCSO
D0011099|24810-23050||POLEA TIEMPO TUCSON GMB (GT10160)|2.0000|16.5600|0.0000|33.1200|20240322|TUCSO
D0011099|3530123500||REGULADOR GASOLINA TUC/ELAN (23700)|2.0000|16.4900|0.0000|32.9800|20240322|TUCSO
D0011099|24410-23050-PMC||TENSOR TIEMPO TUCSON GANCHO PMC|1.0000|24.4200|0.0000|24.4200|20240322|TUCSO
D0011100|51715-FD000-KP||PUNTA EJE LH RIO STYLUS KP|1.0000|47.9000|0.0000|47.9000|20240322|RIO
D0011100|51716-FD000-KP||PUNTA EJE RH RIO STYLUS KP|1.0000|47.9000|0.0000|47.9000|20240322|RIO
D0011102|0K75A-10100||CAMARA KIA PREGIO 3.0|1.0000|490.0000|0.0000|490.0000|20240322|PREGI
D0011103|41700-4A101||BOMBIN CLUTCH INF HYUNDAI H1 2009 KAO0501|1.0000|27.7000|20.0000|22.1600|20240322|H1
D0011103|0K30C-59560-KP||MECANISMO ELEVA VIDRIO KIA RIO|1.0000|36.6000|20.0000|29.2800|20240322|RIO
D0011104|0K30A-1335ZB-SE||BOMBA GASOLINA KIA RIO SEONG|1.0000|65.7100|20.0000|52.5700|20240325|RIO
D0011105|21810-2D050-DHM||BASE MOTOR RH ELANTRA KP|3.0000|24.8600|0.0000|74.5800|20240325|ELGTZ
D0011105|25620-26160-SE||CARCAZA TERMOSTATO GETZ 1.6 LARGA|3.0000|15.4500|0.0000|46.3500|20240325|ELGTZ
D0011105|2750126D00||JGO. CABLE BUJIA GETZ 1.6|4.0000|13.4400|0.0000|53.7600|20240325|ELGTZ
D0011105|KITGTZ020||KIT PISTON Y ANILLO GETZ 1.6 0.20 (0.50)|2.0000|60.8200|0.0000|121.6400|20240325|ELGTZ
D0011105|39180-22600||SENSOR POSICION CIGUENAL GETZ 1.6|3.0000|9.9400|0.0000|29.8200|20240325|ELGTZ
D0011105|22410-26610-K||TAPA VALVULA HYUNDAI GETZ 1.6 KOREA|2.0000|65.9800|0.0000|131.9600|20240325|ELGTZ
D0011105|25460-26000||TUBO DE AGUA ELANTRA/GETZ|3.0000|11.3300|0.0000|33.9900|20240325|ELGTZ
D0011105|23111-02812-SEO||CIGUENAL KIA PICANTO SEONG|1.0000|116.9600|0.0000|116.9600|20240325|PICAN
D0011105|21421-21030.||ESTOPERA BOMBA ACEITE KIA PICANTO ORIG|10.0000|1.5500|0.0000|15.5000|20240325|PICAN
D0011105|21020-02591||JGO. CONCHA BANCADA PICANTO 0.10|3.0000|9.4200|0.0000|28.2600|20240325|PICAN
D0011105|21020-02500||JGO. CONCHA BANCADA PICANTO STD|2.0000|12.3000|0.0000|24.6000|20240325|PICAN
D0011105|51715-FD000-KP||PUNTA EJE LH RIO STYLUS KP|2.0000|47.9000|0.0000|95.8000|20240325|RIO
D0011105|51716-FD000-KP||PUNTA EJE RH RIO STYLUS KP|2.0000|47.9000|0.0000|95.8000|20240325|RIO
D0011105|0K30A-18891-DHM||SENSOR POSICION CIGUENAL KIA RIO 1.5|3.0000|13.9900|0.0000|41.9700|20240325|RIO
D0011105|25100-37201-SEO||BOMBA AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD|2.0000|36.0500|0.0000|72.1000|20240325|SPTFE
D0011105|25281-3E000-SE||TENSOR CORREA UNICA SANTA FE 2.7 SEONG|1.0000|27.0300|0.0000|27.0300|20240325|SPTFE
D0011105|25281-37120-SE||TENSOR CORREA UNICA SPORTAGE 2.7 SEONG|2.0000|18.0300|0.0000|36.0600|20240325|SPTFE
D0011105|4651739500||SENSOR KILOMETRAJE TUCSON|2.0000|17.1300|0.0000|34.2600|20240325|TUCSO
D0011106|23510-02501-SEO||BRAZO BIELA KIA PICANTO SEONG|2.0000|23.0500|0.0000|46.1000|20240325|PICAN
D0011106|KITPIC020||KIT PISTON Y ANILLO KIA PICANTO 0.20 (0,50)|2.0000|56.4600|0.0000|112.9200|20240325|PICAN
D0011108|22224-3C100||GOMA VALVULA SONATA 3.3/SOREN/SEDO 3.8 1411BHA|72.0000|1.6200|10.0000|104.9800|20240325|OTROS
D0011107|8261022001||MANILLA INT. LH ACCENT|3.0000|3.6000|0.0000|10.8000|20240325|ACCEN
D0011107|8262022001||MANILLA INT. RH ACCENT|3.0000|4.3100|0.0000|12.9300|20240325|ACCEN
D0011107|8263033001||MANILLA SUBE VIDRIO ACCENT|3.0000|3.8000|0.0000|11.4000|20240325|ACCEN
D0011107|25461-22024-SE||TUBO AGUA HYUNDAI ACCENT SEONG|4.0000|15.4500|0.0000|61.8000|20240325|ACCEN
D0011107|82620-1C020||MANILLA INT. RH GETZ|2.0000|6.5200|0.0000|13.0400|20240325|ELGTZ
D0011107|39220-38030||VALVULA TEMPERATURA ELECTRO HYUNDAI 3PIN|3.0000|6.6000|0.0000|19.8000|20240325|ELGTZ
D0011107|175S8M29||CORREA TIEMPO HYUNDAI H1 175D|1.0000|34.2200|0.0000|34.2200|20240325|MITSU
D0011107|25281-37120-SE||TENSOR CORREA UNICA SPORTAGE 2.7 SEONG|1.0000|18.0300|0.0000|18.0300|20240325|SPTFE
D0011107|54584-2E000||BUJE MESETA GRANDE TUCSON|4.0000|5.6700|0.0000|22.6800|20240325|TUCSO
D0011107|97133-2D200||FILTRO A/A ELANTRA|4.0000|6.2800|0.0000|25.1200|20240325|ELGTZ
D0011107|28113-1C000||FILTRO AIRE GETZ|2.0000|4.4500|0.0000|8.9000|20240325|ELGTZ
D0011107|0K30A-13480-SEO||FILTRO GASOLINA KIA RIO 1.5|6.0000|3.9000|0.0000|23.4000|20240325|RIO
D0011107|KK1Y0-11-SHX-05||JGO. CONCHA BANCADA KIA RIO 0.20|2.0000|12.1500|0.0000|24.3000|20240325|RIO
D0011107|KK1Y011SG0||JGO. CONCHA BANCADA KIA RIO STD|2.0000|10.2700|0.0000|20.5400|20240325|RIO
D0011107|58115FDA00-PMC||JGO. PASTILLAS KIA RIO STYLUS PMC|2.0000|16.5000|0.0000|33.0000|20240325|RIO
D0011107|25631-23501||CARCAZA TERMOST. TUCSON SUP. CORTA|2.0000|6.7000|0.0000|13.4000|20240325|TUCSO
D0011107|25620-23501||CARCAZA TERMOST. TUCSON INF. LARGA|2.0000|22.2600|0.0000|44.5200|20240325|TUCSO
D0011107|25411-26100||MANGUERA RAD. SUP. SANTA FE GOLD 2.7|2.0000|10.6800|0.0000|21.3600|20240325|SPTFE
D0011107|25412-26010||MANGUERA RAD. INF. SANTA FE GOLD 2.7|2.0000|11.9300|0.0000|23.8600|20240325|SPTFE
D0011111|58411-FD100||TAMBOR FRENO KIA RIO STYLUS KOREA|2.0000|37.3200|20.0000|59.7100|20240325|RIO
D0011110|0K7Z1-11SA0-SEO||JGO. PISTON KIA PREGIO 3.0 SEONG|2.0000|102.9600|0.0000|205.9200|20240325|PREGI
D0011110|0K75A10271-SEON||EMPACADURA CAMARA KIA PREGIO 3.0 SEONG|20.0000|5.9800|0.0000|119.6000|20240325|PREGI
D0011110|0K72A43400-SEON||BOMBA FRENO KIA PREGIO 3.0|2.0000|37.1100|0.0000|74.2200|20240325|PREGI
D0011110|0K60A-39340A||BASE CAJA KIA PREGIO 3.0 KOREA|10.0000|12.2000|0.0000|122.0000|20240325|PREGI
D0011110|0K65A14100E-SEO||BOMBA ACEITE KIA PREGIO 3.0 SEONG|1.0000|52.5000|0.0000|52.5000|20240325|PREGI
D0011110|01358-27165||ESTOPERA YOKI TRANSMISION PREGIO|10.0000|6.2000|0.0000|62.0000|20240325|PREGI
D0011110|25215-4Z200||FAN CLUTCH S/ASPA PREGIO 3.0|2.0000|39.9000|0.0000|79.8000|20240325|PREGI
D0011101|54830-2D000-K||BIELETA DELANTERA ELANTRA XD|2.0000|8.0900|0.0000|16.1800|20240322|ELGTZ
D0011101|54840-1C000-DHM||BIELETA GETZ RH KP|1.0000|6.9500|0.0000|6.9500|20240322|ELGTZ
D0011101|25412-2E100||MANGUERA RAD. INF. TUCSON T/A|2.0000|12.7800|0.0000|25.5600|20240322|TUCSO
D0011101|51760-2E000-K||MUNON HYUNDAI TUCSON|2.0000|10.8200|0.0000|21.6400|20240322|TUCSO
D0011101|57755-1C000||ROTULA GETZ|4.0000|9.9000|0.0000|39.6000|20240322|ELGTZ
D0011101|KKBK-113RU25.4||KIT TIEMPO TUCSON CON GANCHO (PMC+PMC+BANDO)|2.0000|59.3600|0.0000|118.7200|20240322|TUCSO
D0011101|9783422000||POLEA A/A ACCENT PEQUENA GTA0740|3.0000|10.2000|0.0000|30.6000|20240322|ACCEN
D0011101|54830-1C000-DHM||BIELETA GETZ LH KP|1.0000|6.9500|0.0000|6.9500|20240322|ELGTZ
D0011101|25620-26160-SE||CARCAZA TERMOSTATO GETZ 1.6 LARGA|2.0000|15.4500|0.0000|30.9000|20240322|ELGTZ
D0011101|31911-2D000||FILTRO GASOLINA ELANTRA XD|3.0000|5.0000|0.0000|15.0000|20240322|ELGTZ
D0011101|31112-1C000||FILTRO GASOLINA GETZ|3.0000|5.6000|0.0000|16.8000|20240322|ELGTZ
D0011101|KITGTZ020||KIT PISTON Y ANILLO GETZ 1.6 0.20 (0.50)|1.0000|60.8200|0.0000|60.8200|20240322|ELGTZ
D0011101|51750-2D000-K||MOSO DELANTERO ELANTRA|1.0000|24.0700|0.0000|24.0700|20240322|ELGTZ
D0011101|25460-26000||TUBO DE AGUA ELANTRA/GETZ|2.0000|11.3300|0.0000|22.6600|20240322|ELGTZ
D0011101|25330-2E000||TAPA RADIADOR 1.1|5.0000|3.9800|0.0000|19.9000|20240322|TUCSO
D0011112|25460-26000||TUBO DE AGUA ELANTRA/GETZ|3.0000|11.3300|0.0000|33.9900|20240326|ELGTZ
D0011112|21910-2D050||BASE MOTOR DEL. ELANTRA PMC|3.0000|13.4600|0.0000|40.3800|20240326|ELGTZ
D0011112|219302D101||BASE MOTOR TRASERA ELANTRA XD|3.0000|16.7300|0.0000|50.1900|20240326|ELGTZ
D0011112|25100-26550-PMC||BOMBA AGUA GETZ 1.6 PMC|3.0000|25.2600|0.0000|75.7800|20240326|ELGTZ
D0011112|22410-26610-K||TAPA VALVULA HYUNDAI GETZ 1.6 KOREA|3.0000|65.9800|0.0000|197.9400|20240326|ELGTZ
D0011112|24810-2X700||POLEA TIEMPO KIA RIO 1.5 GMB (GT20060)|3.0000|13.7900|0.0000|41.3700|20240326|RIO
D0011112|21522-2X000-SEO||SET CUELLOS CIGUENAL KIA RIO 1.5|3.0000|6.5000|0.0000|19.5000|20240326|RIO
D0011112|24410-2X701||TENSOR KIA RIO 1.5 GMB (GT20050)|3.0000|14.9000|0.0000|44.7000|20240326|RIO
D0011112|546102E000-DHM||BASE AMORTIGUADOR DEL. TUCSON|4.0000|16.5000|0.0000|66.0000|20240326|TUCSO
D0011112|21910-2E501||BASE MOTOR DEL. TUCSON PMC|3.0000|19.3800|0.0000|58.1400|20240326|TUCSO
D0011112|21810-2E000-CH||BASE MOTOR RH TUCSON|2.0000|35.4200|0.0000|70.8400|20240326|TUCSO
D0011112|54584-2E000||BUJE MESETA GRANDE TUCSON|10.0000|5.6700|0.0000|56.7000|20240326|TUCSO
D0011112|54551-1D000-PMC||BUJE MESETA PEQUENO TUCSON|10.0000|3.9000|0.0000|39.0000|20240326|TUCSO
D0011112|24431-23500-SEO||GUIA CADENA ELANTRA 2.0/TUCSON 05|10.0000|6.6000|0.0000|66.0000|20240326|TUCSO
D0011112|24410-23050-PMC||TENSOR TIEMPO TUCSON GANCHO PMC|2.0000|24.4200|0.0000|48.8400|20240326|TUCSO
D0011112|21930-2E300||BASE MOTOR TRASERA TUCSON|3.0000|16.7500|0.0000|50.2500|20240326|TUCSO
D0011112|0B37C-10602A||ESTOPERA DEL. CIG. KIA RIO KOS|10.0000|1.7300|0.0000|17.3000|20240326|RIO
D0011112|0K201-11312||ESTOPERA TRASERA CIGUENAL KIA RIO KOS|5.0000|3.6100|0.0000|18.0500|20240326|RIO
D0011113|0K30E-10602||ESTOPERA LEVA KIA RIO KOS|20.0000|2.6600|0.0000|53.2000|20240326|RIO
D0011113|2750126D00||JGO. CABLE BUJIA GETZ 1.6|5.0000|13.4400|0.0000|67.2000|20240326|ELGTZ
D0011114|54584-2E000||BUJE MESETA GRANDE TUCSON|10.0000|5.6700|10.0000|51.0300|20240326|TUCSO
D0011115|39310-38400||SENSOR POSICION CIGUENAL HYUNDAI H1|2.0000|25.9500|10.0000|46.7100|20240326|H1
D0011118|T0K30A1335ZB-SE||TAPA BOMBA GASOLINA KIA RIO SEONG|2.0000|11.5000|0.0000|23.0000|20240326|RIO
NC000657|KITGTZ030||KIT PISTON Y ANILLO GETZ 0.30 (0.75)|-1.0000|60.8200|10.0000|-54.7400|20240326|ELGTZ
NC000659|0K30E-18140||JGO. CABLE BUJIA KIA RIO 1.5|-1.0000|16.7000|10.0000|-15.0300|20240326|RIO
NC000660|41610-22050||BOMBA CLUTCH ACCENT|-1.0000|19.3600|20.0000|-15.4900|20240326|ACCEN
NC000661|22410-26650||TAPA VALVULA HYUNDAI ACC CVVT 1.6 /|-4.0000|38.6400|0.0000|-154.5600|20240326|ACCEN
NC000661|21910-2E002-KP||BASE MOTOR DEL. TUCSON KP SIN LOMO|-2.0000|15.4500|0.0000|-30.9000|20240326|TUCSO
NC000662|24350-3C100-SE||ENGRANAJE CVVT SONATA 3.3/SOREN/SED|-2.0000|88.0700|0.0000|-176.1400|20240326|OTROS
NC000663|0K75B-18140-SEO||JGO. BUJIA KIA PREGIO 3.0 SEONG|-1.0000|10.5000|0.0000|-10.5000|20240326|PREGI
NC000663|54840-1C000-DHM||BIELETA GETZ RH KP|-3.0000|6.9500|0.0000|-20.8500|20240326|ELGTZ
NC000663|0K2AA20490||FILTRO GASOLINA SPECTRA/CARENS|-1.0000|10.5000|0.0000|-10.5000|20240326|OTROS
NC000663|54500-FD000-KOR||MESETA LH KIA RIO STYLUS|-2.0000|40.3900|0.0000|-80.7800|20240326|RIO
NC000663|54501-FD000-KOR||MESETA RH KIA RIO STYLUS|-2.0000|40.3900|0.0000|-80.7800|20240326|RIO
NC000663|35301-1C000-SE||REGULADOR GASOLINA HYUNDAI GETZ 1.6|-2.0000|9.2700|0.0000|-18.5400|20240326|ELGTZ
NC000663|57755-1C000||ROTULA GETZ|-3.0000|9.9900|0.0000|-29.9700|20240326|ELGTZ
NC000663|57724-2D000-KP||ROTULA HYUNDAI ELANTRA KP|-4.0000|8.2400|0.0000|-32.9600|20240326|ELGTZ
NC000663|KDX5032240B-KP||ROTULA KIA RIO 1.5 KP|-4.0000|8.2400|0.0000|-32.9600|20240326|RIO
NC000663|39350-37110||SENSOR ARBOL LEVA SPORTAGE 2.7|-2.0000|13.9600|0.0000|-27.9200|20240326|SPTFE
D0011119|22231-37100||JGO. TAQUETES GETZ 1.6|1.0000|64.1500|0.0000|64.1500|20240326|ELGTZ
NC000664|22231-37100||JGO. TAQUETES GETZ 1.6|-1.0000|64.1500|0.0000|-64.1500|20240326|ELGTZ
D0011121|3517022010||SENSOR TPS ACCENT / ELANTRA|2.0000|6.8200|0.0000|13.6400|20240327|ACCEN
D0011121|56820-22000-K||TERMINAL ACCENT PMC|2.0000|9.5000|0.0000|19.0000|20240327|ACCEN
D0011121|546102D100||BASE AMORT. DEL ELANTRA XD|2.0000|15.1700|0.0000|30.3400|20240327|ELGTZ
D0011121|54830-1C000-DHM||BIELETA GETZ LH KP|2.0000|6.9500|0.0000|13.9000|20240327|ELGTZ
D0011121|54840-1C000-DHM||BIELETA GETZ RH KP|2.0000|6.9500|0.0000|13.9000|20240327|ELGTZ
D0011121|97617-1C001||FILTRO A/A GETZ|2.0000|5.2500|0.0000|10.5000|20240327|ELGTZ
D0011121|28113-1C000||FILTRO AIRE GETZ|1.0000|4.4500|0.0000|4.4500|20240327|ELGTZ
D0011121|54503-38A01-PMC||MUNON ACC/ELANTRA/GETZ PMC|6.0000|8.2300|0.0000|49.3800|20240327|ELGTZ
D0011121|24810-26020||POLEA TIEMPO GETZ 1.6 GMB (GT10170)|6.0000|14.9000|0.0000|89.4000|20240327|ELGTZ
D0011121|93810-3K000||SENSOR LUZ STOP T/A TUC/GTZ/ELAN/SPTG|2.0000|10.2700|0.0000|20.5400|20240327|ELGTZ
D0011121|24410-26000||TENSOR HYUNDAI ACCENT/GETZ GMB|2.0000|13.2500|0.0000|26.5000|20240327|ELGTZ
D0011121|0B37C-10602A||ESTOPERA DEL. CIG. KIA RIO KOS|4.0000|1.7300|0.0000|6.9200|20240327|RIO
D0011121|0K30E-10602||ESTOPERA LEVA KIA RIO KOS|8.0000|2.6600|0.0000|21.2800|20240327|RIO
D0011121|0K201-11312||ESTOPERA TRASERA CIGUENAL KIA RIO KOS|2.0000|3.6100|0.0000|7.2200|20240327|RIO
D0011121|0K30A-41150-PMC||GUAYA CLUTCH RIO 1.5|1.0000|8.1400|0.0000|8.1400|20240327|RIO
D0011121|KK1Y0-11SJ0||JGO. SEPARADOR AXIAL KIA RIO STD|3.0000|3.6100|0.0000|10.8300|20240327|RIO
D0011121|24810-2X700||POLEA TIEMPO KIA RIO 1.5 GMB (GT20060)|2.0000|13.7900|0.0000|27.5800|20240327|RIO
D0011121|24810-2X700-SE||POLEA TIEMPO KIA RIO 1.5 SEONG|1.0000|8.7600|0.0000|8.7600|20240327|RIO
D0011122|21522-2X000-SEO||SET CUELLOS CIGUENAL KIA RIO 1.5|1.0000|6.5000|0.0000|6.5000|20240327|RIO
D0011122|24410-2X701||TENSOR KIA RIO 1.5 GMB (GT20050)|2.0000|14.9000|0.0000|29.8000|20240327|RIO
D0011122|24410-2X701-SE||TENSOR TIEMPO KIA RIO 1.5 SEONG|1.0000|9.2700|0.0000|9.2700|20240327|RIO
D0011122|21910-2E501||BASE MOTOR DEL. TUCSON PMC|1.0000|19.3800|0.0000|19.3800|20240327|TUCSO
D0011122|54584-2E000||BUJE MESETA GRANDE TUCSON|12.0000|5.6700|0.0000|68.0400|20240327|TUCSO
D0011122|54551-1D000-PMC||BUJE MESETA PEQUENO TUCSON|10.0000|3.9000|0.0000|39.0000|20240327|TUCSO
D0011122|57170-2D101-K||CORREA DH TUCSON UNICORN|3.0000|2.0600|0.0000|6.1800|20240327|TUCSO
D0011122|24810-23050||POLEA TIEMPO TUCSON GMB (GT10160)|5.0000|16.5600|0.0000|82.8000|20240327|TUCSO
D0011122|22211-23600||VALVULA ADMISION TUCSON|12.0000|2.9800|0.0000|35.7600|20240327|TUCSO
D0011123|25461-22024-SE||TUBO AGUA HYUNDAI ACCENT SEONG|2.0000|15.4500|0.0000|30.9000|20240327|ACCEN
D0011123|94460-1C000-SEO||FLOTANTE HYUNDAI GETZ|3.0000|10.1600|0.0000|30.4800|20240327|ELGTZ
D0011123|25412-2D150||MANGUERA RAD. INF. ELANTRA 2.0|2.0000|11.5600|0.0000|23.1200|20240327|ELGTZ
D0011123|0K72B-46500||GUAYA SELECTORA KIA PREGIO LARGA|2.0000|22.7000|0.0000|45.4000|20240327|PREGI
D0011123|24431-23500-SEO||GUIA CADENA ELANTRA 2.0/TUCSON 05|2.0000|6.6000|0.0000|13.2000|20240327|TUCSO
D0011123|94460-2E000||FLOTANTE GASOLINA TUCSON PRINC.|1.0000|11.3300|0.0000|11.3300|20240327|TUCSO
D0011123|25412-22010||MANGUERA RAD. INF. ACCENT|2.0000|7.2300|0.0000|14.4600|20240327|ACCEN
D0011123|25411-22010||MANGUERA RAD. SUP. ACCENT|2.0000|8.8000|0.0000|17.6000|20240327|ACCEN
D0011123|26320-3C100||FILTRO ACEITE ELEMENTO SONATA 3.3|4.0000|5.6700|0.0000|22.6800|20240327|OTROS
D0011123|39180-2B000||SENSOR POSICION CIG KIA CERATO 1.6|2.0000|23.0100|0.0000|46.0200|20240327|OTROS
D0011124|22410-26610-K||TAPA VALVULA HYUNDAI GETZ 1.6 KOREA|2.0000|65.9800|0.0000|131.9600|20240327|ELGTZ
D0011124|25100-26550-PMC||BOMBA AGUA GETZ 1.6 PMC|2.0000|25.2600|0.0000|50.5200|20240327|ELGTZ
D0011124|54551-1D000-PMC||BUJE MESETA PEQUENO TUCSON|20.0000|3.9000|0.0000|78.0000|20240327|TUCSO
D0011125|57700-FD201-SEO||CAJETIN HIDRAULICO KIA RIO STYLUS|1.0000|275.8600|10.0000|248.2700|20240327|RIO
D0011120|56820-22000-K||TERMINAL ACCENT PMC|8.0000|9.5000|0.0000|76.0000|20240327|ACCEN
D0011120|25620-26160-SE||CARCAZA TERMOSTATO GETZ 1.6 LARGA|4.0000|15.4500|0.0000|61.8000|20240327|ELGTZ
D0011120|24410-3E100||TENSOR HIDRAULICO TIEMPO STA FE 07|1.0000|37.1300|0.0000|37.1300|20240327|SPTFE
D0011120|24810-26020||POLEA TIEMPO GETZ 1.6 GMB (GT10170)|10.0000|14.9000|0.0000|149.0000|20240327|ELGTZ
D0011120|0K60A-39340A||BASE CAJA KIA PREGIO 3.0 KOREA|4.0000|12.2000|0.0000|48.8000|20240327|PREGI
D0011120|25215-4Z200||FAN CLUTCH S/ASPA PREGIO 3.0|4.0000|39.9000|0.0000|159.6000|20240327|PREGI
D0011120|HDK-062-SECO||KIT EMBRAGUE KIA PICANTO SECO|2.0000|85.5000|0.0000|171.0000|20240327|PICAN
D0011120|25380-FD000-PMC||ELECTROVENTILADOR PRINC. RIO PMC|2.0000|43.9300|0.0000|87.8600|20240327|RIO
D0011120|0K3Y0-11SC0||JGO. ANILLO KIA RIO 1.5 STD|2.0000|24.2700|0.0000|48.5400|20240327|RIO
D0011120|21830-2B600||BASE CAJA LH HYUNDAI SANTA FE 2.7|2.0000|70.1900|0.0000|140.3800|20240327|SPTFE
D0011120|21910-2B500||BASE MOTOR DELT STA FE 06-09/VERA|2.0000|80.9800|0.0000|161.9600|20240327|SPTFE
D0011120|21811-2B000-SE||BASE MOTOR RH SANTA FE 07|2.0000|41.4100|0.0000|82.8200|20240327|SPTFE
D0011120|21930-2B500||BASE MOTOR TRASERA SANTA FE 07-09|1.0000|52.8100|0.0000|52.8100|20240327|SPTFE
D0011120|25100-37201-SEO||BOMBA AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD|2.0000|36.0500|0.0000|72.1000|20240327|SPTFE
D0011120|24350-23800-K||ENGRANAJE CVVT TUCSON|2.0000|89.7400|0.0000|179.4800|20240327|TUCSO
D0011120|G10160-SEO||POLEA TIEMPO TUCSON SEONG|10.0000|10.0900|0.0000|100.9000|20240327|TUCSO
D0011120|24521-22010-SEO||FLAUTA ADM ACCENT SEONG|2.0000|19.7000|0.0000|39.4000|20240327|ACCEN
D0011126|546102E000-DHM||BASE AMORTIGUADOR DEL. TUCSON|4.0000|16.5000|0.0000|66.0000|20240401|TUCSO
D0011126|KITCLUPRE-KP||KIT EMBRAGUE KIA PREGIO 3.0 KP|2.0000|78.1300|0.0000|156.2600|20240401|PREGI
D0011126|0K72B-13850E-SE||FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG|2.0000|14.9000|0.0000|29.8000|20240401|PREGI
D0011126|21930-2F100||BASE MOTOR TRASERA CERATO T/M (2F500)|1.0000|29.7700|0.0000|29.7700|20240401|OTROS
D0011126|23040-3E001-050||JGO. ANILLO SPORTAGE 2.7 0.50|1.0000|26.1000|0.0000|26.1000|20240401|SPTFE
D0011126|23060-37921||JGO. CONCHA BIELA SPORTAGE 2.7 0.10 (0,25)|2.0000|21.3000|0.0000|42.6000|20240401|SPTFE
D0011126|TK-HY008||KIT CADENA HYUNDAI H1 09 ITHO (8PCS)|1.0000|101.9700|0.0000|101.9700|20240401|H1
D0011126|25330-2E000-AM||TAPA RADIADOR 1.1 AM|10.0000|2.7000|0.0000|27.0000|20240401|ELGTZ
D0011127|54630-3L000||BASE AMORTIGUADOR SONATA 3.3|3.0000|13.9100|0.0000|41.7300|20240401|OTROS
D0011127|0K60A-39340A||BASE CAJA KIA PREGIO 3.0 KOREA|4.0000|12.2000|0.0000|48.8000|20240401|PREGI
D0011127|21830-1C370-KP||BASE CAJA LH GETZ KP|1.0000|32.2000|0.0000|32.2000|20240401|ELGTZ
D0011127|21910-2E501||BASE MOTOR DEL. TUCSON PMC|2.0000|19.3800|0.0000|38.7600|20240401|TUCSO
D0011127|219302D101||BASE MOTOR TRASERA ELANTRA XD|4.0000|16.7300|0.0000|66.9200|20240401|ELGTZ
D0011127|21930-2E300||BASE MOTOR TRASERA TUCSON|4.0000|16.7500|0.0000|67.0000|20240401|TUCSO
D0011127|21310-39510-SE||BOMBA ACEITE SORENTO 3.5/SEDONA 3.5|1.0000|113.4500|0.0000|113.4500|20240401|OTROS
D0011127|21310-3C300||BOMBA ACEITE SORENTO 3.8/SONATA 3.3|1.0000|127.6400|0.0000|127.6400|20240401|OTROS
D0011127|21310-37100-PMC||BOMBA ACEITE SPORTAGE 2.7 PMC|1.0000|112.8300|0.0000|112.8300|20240401|SPTFE
D0011127|25100-37202||BOMBA AGUA SPORTAGE 2.7|1.0000|45.4000|0.0000|45.4000|20240401|SPTFE
D0011127|41610-2D100||BOMBA CLUTCH SUP. ELANTRA KAC1020|1.0000|39.6800|0.0000|39.6800|20240401|ELGTZ
D0011127|57100-2E100||BOMBA DIRECCION KIA SPORTAGE 2.7|1.0000|125.5700|0.0000|125.5700|20240401|SPTFE
D0011127|23510-4Z100-SE||BRAZO BIELA KIA PREGIO 3.0 SEONG|3.0000|36.0500|0.0000|108.1500|20240401|PREGI
D0011127|54813-3K100||BUJE BARRA ESTAB. SORENTO/STA FE/SONATA|4.0000|6.2000|0.0000|24.8000|20240401|OTROS
D0011127|55513-2B200||BUJE BARRA ESTABILIZ TRAS SANTA FE 2007|4.0000|5.1900|0.0000|20.7600|20240401|SPTFE
D0011127|54813-4A650||BUJE BARRA ESTABILIZADORA H1 07 CORREA|5.0000|3.5000|0.0000|17.5000|20240401|H1
D0011127|54555-26000||BUJE MESETA DELT SANTA FE GOLD|4.0000|6.1700|0.0000|24.6800|20240401|SPTFE
D0011129|24431-23500-SEO||GUIA CADENA ELANTRA 2.0/TUCSON 05|4.0000|6.6000|0.0000|26.4000|20240401|TUCSO
D0011129|41413-4A000||HORQUILLA HYUNDAI H1 07 CORREA|1.0000|9.4500|0.0000|9.4500|20240401|H1
