numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0010840|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240226|1286.1500|20240411|
D0010841|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240226|237.4100|20240411|
D0010842|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240226|1035.9500|20240327|
D0010843|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240226|727.8400|20240327|
D0010845|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240226|79.2800|20240327|
D0010846|00000102|AUTOREPUESTOS ASIAMOTORS, C.A||30|20240226|478.5400|20240327|
D0010847|00000631|DORAUTO IMPORTS, C.A||02|20240226|734.9800|20240327|
D0010848|00000051|REYREP, C.A.||19|20240226|1035.7300|20240327|
D0010849|00000051|REYREP, C.A.||19|20240226|389.0500|20240327|
D0010850|00000596|REPUESTOS SUPER SHAYA, C. A.||01|20240226|120.1600|20240327|
D0010851|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240226|128.3000|20240327|
D0010852|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)||01|20240226|719.8900|20240327|
D0010853|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)||01|20240226|599.5000|20240327|
D0010854|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)||01|20240226|129.0700|20240327|
D0010855|00000697|AUTO REPUESTOS YANOHE 2022, C.A||30|20240226|396.1300|20240327|
D0010856|00000554|YANSA COREA, C.A (YANSA COREA, C.A)||02|20240226|307.2100|20240327|
D0010857|00000403|G.C AUTOPARTES C.A||19|20240226|482.4100|20240327|
D0010858|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240226|1056.6500|20240411|
D0010859|00000596|REPUESTOS SUPER SHAYA, C. A.||01|20240226|1200.8600|20240327|
D0010860|00000596|REPUESTOS SUPER SHAYA, C. A.||01|20240226|380.1500|20240327|
D0010863|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240226|1495.0100|20240426|
D0010864|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240226|528.1600|20240426|
D0010865|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240226|971.7500|20240426|
D0010866|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240226|297.9200|20240327|
D0010867|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240227|1365.0200|20240328|
D0010868|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240227|768.1900|20240427|
D0010869|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240227|633.2900|20240427|
D0010870|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||01|20240227|780.6600|20240427|
D0010871|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||01|20240227|790.9200|20240427|
D0010872|00000560|REPUESTOS SUPER PANTEON, C.A||01|20240227|649.8800|20240427|
D0010873|00000560|REPUESTOS SUPER PANTEON, C.A||01|20240227|226.1700|20240427|
D0010874|00000105|ASOCIACION COOPERATIVA INVERSIONES J Y Y||04|20240227|346.2800|20240328|
D0010875|00000105|ASOCIACION COOPERATIVA INVERSIONES J Y Y||04|20240227|402.7100|20240328|
D0010876|00000081|DISTRIBUIDORA R Y M C.A||30|20240227|732.0000|20240328|
D0010877|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240227|382.2900|20240328|
D0010878|00000105|ASOCIACION COOPERATIVA INVERSIONES J Y Y||04|20240227|312.4600|20240328|
D0010879|00000100|EL REY DEL KIA 2013, C.A.||25|20240227|811.4700|20240328|
D0010880|00000443|CORPORACION HEROF C.A.||19|20240227|845.7500|20240328|
D0010881|00000443|CORPORACION HEROF C.A.||19|20240227|827.0600|20240328|
D0010882|00000443|CORPORACION HEROF C.A.||19|20240227|653.6900|20240328|
D0010883|00000100|EL REY DEL KIA 2013, C.A.||25|20240227|118.5400|20240328|
D0010884|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20240227|347.4300|20240328|
D0010885|00000737|SILVIO MIGUEL OLIVARES ARELLANO(MULTIREPUESTOS DM OLIVARES, F.P)||01|20240227|339.3700|20240328|
D0010886|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20240227|323.1700|20240328|
D0010887|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240227|494.0400|20240328|
D0010888|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||19|20240227|1474.7400|20240328|
D0010889|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||19|20240227|642.0700|20240328|
D0010890|00000696|REPUESTOS LUBIAUTO 2005, C.A.||19|20240228|413.3800|20240329|
D0010891|00000746|MULTIREPUESTOS Y SERVICIOS LAMA, CA||35|20240228|306.4200|20240329|
D0010892|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240228|383.7500|20240329|
D0010893|00000704|AUTO REPUESTOS ROLY, C.A.||34|20240228|857.0000|20240329|
NC000620|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240228|-36.3800|20240228|
D0010894|00000704|AUTO REPUESTOS ROLY, C.A.||34|20240228|395.6700|20240329|
D0010895|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20240228|749.1000|20240329|
D0010896|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240228|334.9500|20240329|
D0010897|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240228|249.0000|20240329|
D0010898|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240228|111.1100|20240427|
D0010899|00000362|INVERSIONES VENEKIA, C.A||01|20240228|100.0000|20240329|
D0010900|00000362|INVERSIONES VENEKIA, C.A||01|20240228|1292.4400|20240329|
D0010901|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240229|533.8600|20240330|
D0010902|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240229|443.4200|20240330|
D0010903|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240229|355.8100|20240330|
D0010904|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240229|516.7700|20240330|
D0010905|00000081|DISTRIBUIDORA R Y M C.A||30|20240229|184.3900|20240330|
D0010906|00000000|***TICKET  ANULADO***||01|20240229|0.0000|20240330|
D0010907|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240229|30.9100|20240330|
D0010908|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240229|21.2300|20240330|
D0010909|00000133|REPUESTOS CARVAL C.A||01|20240229|2274.7300|20240429|
D0010910|00000133|REPUESTOS CARVAL C.A||01|20240229|547.8200|20240429|
D0010911|00000133|REPUESTOS CARVAL C.A||01|20240229|938.1300|20240429|
D0010912|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)||33|20240229|613.4000|20240330|
D0010913|00000133|REPUESTOS CARVAL C.A||01|20240229|111.3300|20240429|
NC000621|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240229|-171.0000|20240229|
NC000622|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240229|-55.9600|20240229|
D0010915|00000060|REPUESTOS COVECA CA||01|20240229|129.8500|20240330|
D0010916|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1961.5600|20240501|
D0010917|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1675.1500|20240501|
D0010918|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1979.6700|20240501|
D0010919|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1226.0400|20240501|
D0010920|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1346.2500|20240501|
D0010921|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|2176.8700|20240501|
D0010922|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1437.7100|20240501|
D0010923|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1789.0500|20240501|
D0010924|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|3336.1700|20240501|
D0010925|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|1690.4600|20240501|
D0010926|00000320|AUTO REPUESTOS ANGULO C.A||25|20240301|976.0000|20240501|
D0010927|00000403|G.C AUTOPARTES C.A||19|20240301|1063.7800|20240331|
D0010928|00000357|HK MOTOR'S, C.A||02|20240301|306.9200|20240331|
D0010929|00000413|AUTOPART'S UNION,C.A||02|20240301|503.9000|20240331|
D0010930|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240301|572.3800|20240331|
D0010931|00000081|DISTRIBUIDORA R Y M C.A||30|20240301|112.8300|20240331|
D0010933|00000061|COVECA CABUDARE CA||30|20240301|400.8800|20240331|
D0010934|00000331|ASIATICOS PENINSULA, C.A||04|20240301|638.2100|20240331|
D0010935|00000048|REPUESTOS EL MILENIUM C.A||34|20240301|2163.9500|20240415|
D0010936|00000048|REPUESTOS EL MILENIUM C.A||34|20240301|960.5900|20240415|
D0010937|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240301|19.7800|20240331|
D0010938|00000743|AGONO, CA.||34|20240304|308.8900|20240403|
D0010939|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240304|1268.8300|20240403|
D0010940|00000626|ELITE CAR,C.A||02|20240304|308.9900|20240403|
D0010941|00000048|REPUESTOS EL MILENIUM C.A||34|20240304|319.8000|20240418|
D0010942|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20240304|810.7000|20240403|
D0010943|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||19|20240304|32.8600|20240403|
D0010944|00000060|REPUESTOS COVECA CA||01|20240304|59.6300|20240403|
D0010945|00000060|REPUESTOS COVECA CA||01|20240304|34.7800|20240403|
D0010946|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20240304|386.9100|20240403|
NC000623|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240304|-65.9200|20240304|
NC000624|00000741|POTENZA MOTORS, C.A.||34|20240304|-34.2600|20240304|
NC000625|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240304|-15.7300|20240304|
NC000626|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240304|-33.4400|20240304|
D0010947|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20240304|14.6000|20240403|
NC000627|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240304|-107.2700|20240304|
NC000628|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||01|20240304|-72.6900|20240304|
D0010948|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240305|699.9400|20240404|
D0010949|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240305|701.7400|20240404|
NC000629|00000403|G.C AUTOPARTES C.A||19|20240305|-77.3900|20240305|
NC000630|00000403|G.C AUTOPARTES C.A||19|20240305|-12.4300|20240305|
D0010950|00000106|CEPRAS, C.A||02|20240305|747.4000|20240404|
D0010951|00000106|CEPRAS, C.A||02|20240305|117.7200|20240404|
D0010952|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240305|367.5200|20240404|
D0010953|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240305|147.8200|20240404|
D0010954|00000740|AUTOMOTO STORE, C.A.||01|20240305|674.5700|20240404|
D0010955|00000740|AUTOMOTO STORE, C.A.||01|20240305|276.5800|20240404|
NC000631|00000051|REYREP, C.A.||19|20240305|-39.8000|20240305|
NC000632|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240305|-38.4000|20240305|
D0010956|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240305|349.7700|20240404|
D0010957|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240305|1104.6700|20240404|
NC000633|00000219|INVERSIONES SUPER JUNIN 1212, C.A||01|20240305|-137.0000|20240305|
NC000634|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240305|-75.2200|20240305|
NC000635|00000740|AUTOMOTO STORE, C.A.||01|20240305|-6.4600|20240305|
D0010958|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240305|282.5300|20240404|
D0010959|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240305|115.5800|20240404|
D0010960|00000648|REPUESTOS LA PENA 2012 C.A||19|20240306|429.8400|20240405|
D0010961|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240306|346.5800|20240405|
D0010962|00000740|AUTOMOTO STORE, C.A.||01|20240306|24.9600|20240405|
NC000636|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20240306|-32.3700|20240306|
D0010963|00000048|REPUESTOS EL MILENIUM C.A||34|20240306|626.7700|20240418|
D0010964|00000060|REPUESTOS COVECA CA||01|20240306|284.2800|20240405|
D0010965|00000090|REPUESTOS FRED CARS, C.A.||02|20240306|371.8300|20240405|
NC000637|00000554|YANSA COREA, C.A (YANSA COREA, C.A)||02|20240306|-8.8000|20240306|
D0010966|00000060|REPUESTOS COVECA CA||01|20240306|174.3300|20240405|
D0010967|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20240307|549.5700|20240406|
D0010968|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240307|1216.5700|20240406|
D0010970|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240307|464.0200|20240406|
D0010971|00000330|DAVAL, C.A||02|20240307|481.7800|20240406|
D0010972|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20240307|456.3300|20240406|
D0010973|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240307|121.2600|20240406|
D0010974|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240307|335.6200|20240406|
D0010975|00000403|G.C AUTOPARTES C.A||19|20240307|1306.1800|20240406|
NC000638|00000320|AUTO REPUESTOS ANGULO C.A||25|20240307|-146.2800|20240307|
D0010976|00000320|AUTO REPUESTOS ANGULO C.A||25|20240307|146.5600|20240501|
D0010977|00000060|REPUESTOS COVECA CA||01|20240308|572.0000|20240508|
D0010978|00000644|AUTOPARTES SJV,C.A||19|20240308|311.4900|20240407|
D0010979|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240308|170.0500|20240407|
D0010981|00000697|AUTO REPUESTOS YANOHE 2022, C.A||30|20240308|646.0400|20240407|
D0010982|00000740|AUTOMOTO STORE, C.A.||01|20240308|309.7000|20240407|
D0010983|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240308|576.3200|20240407|
D0010984|00000623|TE LO TENGO IMPORT 2021, C.A.||30|20240308|538.6900|20240407|
D0010985|00000430|REPUESTOS DONDEIVAN, C.A (REPUESTOS DONDE IVAN, C.A)||21|20240308|1032.5900|20240407|
D0010986|00000430|REPUESTOS DONDEIVAN, C.A (REPUESTOS DONDE IVAN, C.A)||21|20240308|431.9900|20240407|
D0010987|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240308|148.0200|20240407|
D0010988|00000687|INVERSORA & LUBRICANTES LA FORTALEZA CA||04|20240311|395.2600|20240410|
D0010989|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240311|144.9400|20240410|
D0010990|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240311|375.4000|20240410|
D0010991|00000060|REPUESTOS COVECA CA||01|20240311|146.3400|20240410|
D0010992|00000039|MGA AUTOPARTES, C.A.||02|20240311|643.9500|20240410|
NC000639|00000443|CORPORACION HEROF C.A.||19|20240311|-23.7600|20240311|
NC000640|00000139|IMPORTADORA RAYNE, C.A||02|20240311|-66.0000|20240311|
NC000641|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20240311|-11.5900|20240311|
NC000642|00000139|IMPORTADORA RAYNE, C.A||02|20240311|-46.3500|20240311|
NC000643|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240311|-54.9400|20240311|
D0010993|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240311|580.1900|20240410|
D0010994|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20240312|11.5900|20240411|
D0010995|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240312|62.9700|20240411|
NC000644|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240312|-140.9100|20240312|
NC000645|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20240312|-48.7000|20240312|
D0010996|00000413|AUTOPART'S UNION,C.A||02|20240312|690.0500|20240411|
D0010997|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240312|44.7000|20240411|
NC000646|00000490|REPUESTOS PLANETA J.X. C.A (REPUESTOS PLANETA J.X., C.A.)||19|20240312|-55.4000|20240312|
D0010998|00000082|REPUESTOS ITALY CAR'S CAGUA,C.A.||02|20240312|610.7500|20240411|
D0010999|00000082|REPUESTOS ITALY CAR'S CAGUA,C.A.||02|20240312|340.5500|20240411|
D0011000|00000100|EL REY DEL KIA 2013, C.A.||25|20240312|749.2000|20240411|
D0011001|00000060|REPUESTOS COVECA CA||01|20240312|118.7600|20240411|
D0011002|00000193|EUROASIATICOS, C.A||30|20240312|91.7400|20240411|
D0011004|00000393|CARS PARTS SUR, C.A||04|20240312|695.9900|20240411|
D0011005|00000436|AUTO REPUESTOS PATON MOTORS, C.A. (AUTO REPUESTOS PATON MOTORS, C||34|20240312|874.8600|20240411|
D0011006|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240312|276.9000|20240411|
D0011008|00000092|REPUESTOS EDGAR (RECA) C.A.||30|20240313|397.8300|20240412|
D0011009|00000413|AUTOPART'S UNION,C.A||02|20240313|231.7500|20240412|
D0011010|00000060|REPUESTOS COVECA CA||01|20240313|137.1300|20240412|
D0011011|00000513|MARRERO'S CAR, C.A. (MARRERO'S CAR, C.A.)||30|20240313|388.7100|20240412|
D0011012|00000092|REPUESTOS EDGAR (RECA) C.A.||30|20240313|68.4100|20240412|
D0011014|00000740|AUTOMOTO STORE, C.A.||01|20240313|307.7800|20240412|
D0011013|00000197|TRANSPORTE EL FARO, C.A||01|20240313|634.2300|20240412|
D0011015|00000268|AUTOPARTES DE LISLE, C.A||04|20240313|670.1600|20240412|
D0011016|00000268|AUTOPARTES DE LISLE, C.A||04|20240313|153.0100|20240412|
D0011017|00000748|ROJAS AUTOMOTRIZ 29, F.P||01|20240313|307.0000|20240412|
D0011018|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240313|13.8100|20240412|
D0011019|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240313|559.9800|20240412|
D0011021|00000057|INVERSIONES PUNTO KAR, C.A.||19|20240313|524.3100|20240412|
D0011022|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240313|221.0400|20240412|
D0011023|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240314|1431.0100|20240413|
D0011020|00000344|AUTO TIENDAS LA NUEVA ERA 2009, C.A||02|20240313|344.5900|20240412|
D0011007|00000050|LA VICTORIA SERVI PARTS C.A||02|20240312|276.9400|20240329|
NC000647|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240314|-20.1500|20240314|
D0011024|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240314|29.6600|20240413|
D0011025|00000745|SUMINISTROS ASTUME CA||01|20240314|340.7000|20240413|
D0011026|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240314|373.1200|20240413|
D0011027|00000413|AUTOPART'S UNION,C.A||02|20240314|118.5400|20240413|
D0011028|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240314|58.4000|20240413|
D0011029|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240314|249.0000|20240410|
D0011030|00000718|DRYF DISTRIBUIDORA DE REPUESTOS Y FERRETERIA, C.A.||30|20240314|474.7700|20240329|
D0011031|00000403|G.C AUTOPARTES C.A||19|20240314|940.3000|20240413|
D0011032|00000060|REPUESTOS COVECA CA||01|20240314|113.0100|20240413|
NC000648|00000461|COMERCIALIZADORA L &amp; G, C.A (COMERCIALIZADORA L &amp; G, C.A)||04|20240314|-79.6000|20240314|
D0011033|00000403|G.C AUTOPARTES C.A||19|20240314|797.7100|20240413|
D0011034|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20240314|380.8400|20240413|
D0011035|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240314|64.7500|20240413|
D0011036|00000060|REPUESTOS COVECA CA||01|20240315|53.4200|20240414|
D0011038|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240318|237.7400|20240417|
D0011040|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20240318|940.1900|20240417|
D0011039|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20240318|1258.8300|20240417|
D0011041|00000552|MULTIREPUESTOS EL MESIAS, C.A (MULTIREPUESTOS EL MESIAS, C.A)||21|20240318|851.0000|20240502|
D0011042|00000552|MULTIREPUESTOS EL MESIAS, C.A (MULTIREPUESTOS EL MESIAS, C.A)||21|20240318|856.1900|20240502|
D0011043|00000552|MULTIREPUESTOS EL MESIAS, C.A (MULTIREPUESTOS EL MESIAS, C.A)||21|20240318|585.8000|20240502|
D0011044|00000552|MULTIREPUESTOS EL MESIAS, C.A (MULTIREPUESTOS EL MESIAS, C.A)||21|20240318|499.4400|20240502|
D0011046|00000411|INVERSIONES C.R.T., C.A||02|20240318|444.4000|20240417|
NC000649|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240318|-43.8000|20240318|
D0011047|00000730|INVERSIONES MODELO C.A.||25|20240318|603.0400|20240417|
NC000650|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240318|-80.7400|20240318|
D0011048|00000663|MULTISERVICIOS Y AUTOPARTES JL CA||04|20240318|656.5400|20240417|
D0011049|00000663|MULTISERVICIOS Y AUTOPARTES JL CA||04|20240318|559.2800|20240417|
D0011051|00000694|DIRECO WEB C.A.||02|20240318|955.9100|20240417|
D0011052|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|85.8300|20240418|
D0011053|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240319|138.9700|20240418|
NC000651|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20240319|-12.3600|20240319|
NC000652|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240319|-85.1700|20240319|
D0011054|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240319|438.3700|20240418|
D0011055|00000749|DISTRIBUIDORA L&M DE LARRY RAMIREZ VAZQUEZ, FP||01|20240319|478.4900|20240403|
D0011056|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|447.7400|20240418|
D0011057|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|608.8200|20240418|
D0011058|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|489.3000|20240418|
D0011059|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|466.1300|20240418|
D0011060|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240319|1139.3300|20240418|
D0011061|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240320|847.5700|20240504|
D0011062|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240320|843.8800|20240419|
D0011063|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240320|120.7700|20240419|
D0011064|00000060|REPUESTOS COVECA CA||01|20240320|180.9500|20240419|
D0011066|00000385|AUTO REPUESTOS LUIFER, C.A||25|20240320|876.0300|20240419|
D0011065|00000551|HYUNPARTS MOTORS, C.A. (HYUNPARTS MOTORS, C.A.)||04|20240320|571.9700|20240419|
NC000653|00000436|AUTO REPUESTOS PATON MOTORS, C.A. (AUTO REPUESTOS PATON MOTORS, C||34|20240320|-219.6000|20240320|
D0011067|00000385|AUTO REPUESTOS LUIFER, C.A||25|20240320|784.1700|20240419|
D0011068|00000732|REPUESTOS DANG MOTOR, C.A||01|20240320|246.5200|20240419|
D0011069|00000732|REPUESTOS DANG MOTOR, C.A||01|20240320|25.5000|20240419|
D0011070|00000740|AUTOMOTO STORE, C.A.||01|20240320|558.3100|20240419|
D0011071|00000362|INVERSIONES VENEKIA, C.A||01|20240320|1119.0800|20240419|
D0011072|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240320|414.4900|20240419|
D0011073|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240320|1276.6400|20240419|
D0011074|00000443|CORPORACION HEROF C.A.||19|20240320|600.1100|20240419|
D0011075|00000443|CORPORACION HEROF C.A.||19|20240320|122.6000|20240419|
D0011076|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240320|1602.6000|20240419|
D0011077|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240320|116.6800|20240419|
NC000654|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20240320|-18.0300|20240320|
D0011078|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240320|457.7400|20240419|
D0011079|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20240320|33.4800|20240419|
D0011080|00000117|REPUESTOS AUTOZONE, C.A||01|20240320|704.4500|20240419|
D0011082|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||01|20240321|476.3500|20240505|
D0011081|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240321|974.7200|20240505|
D0011083|00000219|INVERSIONES SUPER JUNIN 1212, C.A||01|20240321|404.2300|20240505|
D0011084|00000621|REPUESTOS SUPER CASANOVA. C.A||01|20240321|379.7200|20240505|
D0011085|00000560|REPUESTOS SUPER PANTEON, C.A||01|20240321|246.0300|20240505|
D0011086|00000596|REPUESTOS SUPER SHAYA, C. A.||01|20240321|106.5100|20240505|
D0011087|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||01|20240321|39.9000|20240505|
D0011088|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240321|110.5800|20240420|
D0011089|00000378|REPUESTOS SUPER VICTORIA, C.A||01|20240321|632.1100|20240505|
D0011090|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||01|20240321|318.2100|20240505|
