numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
102328|00000371|EMBRAGUES & PINONES C.A|FAC|00|2023-04-09 00:00:00|288.44|2023-05-09 00:00:00|
102329|00000158|AUTOREPUESTOS A' QUE LUIS, C.A|FAC|00|2023-07-23 00:00:00|51.52|2023-08-22 00:00:00|
102330|00000375|BZ-CARS, C.A|FAC|00|2023-05-23 00:00:00|381.70|2023-06-22 00:00:00|
102331|00000137|AUTO REPUESTOS CARS PARTS, C.A|FAC|00|2023-09-01 00:00:00|48.54|2023-10-01 00:00:00|
102332|00000207|AUTO REPUESTOS SANDRO, C.A|FAC|02|2023-06-02 00:00:00|2212.92|2023-07-02 00:00:00|
102333|00000790|KYOTO AUTO PARTS, C.A|FAC|04|2023-11-10 00:00:00|77.32|2023-12-10 00:00:00|
102334|00000471|AUTOPARTE EL ORIENTAL 0409 C.A.|FAC|19|2023-08-06 00:00:00|273.10|2023-09-05 00:00:00|
102335|00000592|MOTORES, C.A. (MOTORES,C.A.)|FAC|33|2023-03-29 00:00:00|222.92|2023-04-28 00:00:00|
102336|00000557|REAL Y MAQUINA JM C.A.|FAC|19|2023-04-21 00:00:00|224.25|2023-05-21 00:00:00|
102337|00000611|HUGO GERMAN JEREZ PAREDES(INVERSIONES TODO PARA SU HYUNDAI)|FAC|30|2023-01-07 00:00:00|568.79|2023-02-06 00:00:00|
102338|00000829|EMPRENDIMIENTO JESUS NORIEGA 9.|FAC|36|2023-04-30 00:00:00|93.15|2023-05-30 00:00:00|
102339|00000379|REPUESTOS PERROTE, C.A|FAC|00|2023-04-12 00:00:00|1807.44|2023-05-12 00:00:00|
102340|00000103|AUTO REPUESTOS PC, C. A.|FAC|00|2023-12-25 00:00:00|294.39|2024-01-24 00:00:00|
102341|00000110|AUTOPARTES EL ALENTAITO, C.A|FAC|34|2023-06-03 00:00:00|156.20|2023-07-03 00:00:00|
102342|00000676|AUTOREPUESTOS ASIATICOS MARACAIBO, C.A|FAC|04|2023-09-07 00:00:00|372.90|2023-10-07 00:00:00|
102343|00000467|AUTO REPUESTOS M&amp;L CAR´S C. A. (AUTO REPUESTOS M&amp;L CAR´|FAC|02|2023-07-14 00:00:00|433.38|2023-08-13 00:00:00|
102344|00000168|EXCELSO DISTRIBUCIONES C.A|FAC|01|2023-11-29 00:00:00|1384.79|2023-12-29 00:00:00|
102345|00000777|JUAN CARLOS MELENDEZ|FAC|36|2023-09-28 00:00:00|914.50|2023-10-28 00:00:00|
102346|00000545|REPUESTOS ANDRES, C.A. (REPUESTOS ANDRES, C.A.)|FAC|25|2023-01-15 00:00:00|44.30|2023-02-14 00:00:00|
102347|00000246|REPUESTOS LA COMPETENCIA 2007,C.A|FAC|07|2023-03-11 00:00:00|226.79|2023-04-10 00:00:00|
102348|00000663|MULTISERVICIOS Y AUTOPARTES JL CA|FAC|04|2023-05-27 00:00:00|1375.84|2023-06-26 00:00:00|
102349|00000713|REPUESTOS MARCHAN, C.A|FAC|12|2023-04-29 00:00:00|1063.15|2023-05-29 00:00:00|
102350|00000122|REPUESTOS GRANO DE ORO DEL SUR, C.A|FAC|04|2023-06-11 00:00:00|2403.52|2023-07-11 00:00:00|
102351|00000821|ELOY JOSE GOMEZ TORRES (GOMEZ PART 2022)|FAC|08|2023-10-17 00:00:00|460.79|2023-11-16 00:00:00|
102352|00000314|HYUNCARS' MOTORS, C.A|FAC|04|2023-11-24 00:00:00|36.36|2023-12-24 00:00:00|
102353|00000787|GP REPUESTOS Y ACCESORIOS, C.A|FAC|25|2023-11-19 00:00:00|2891.49|2023-12-19 00:00:00|
102354|00000668|FUMIGAMOS LARA AG C.A|FAC|01|2023-01-03 00:00:00|615.20|2023-02-02 00:00:00|
102355|00000897|CORPORACION ARAUJO GODOY|FAC|17|2023-12-08 00:00:00|172.50|2024-01-07 00:00:00|
102356|00000596|REPUESTOS SUPER SHAYA, C. A.|FAC|06|2023-09-20 00:00:00|1420.49|2023-10-20 00:00:00|
102357|00000558|REPUESTOS LOS SAMANES 14, C.A. (REPUESTOS LOS SAMANES 14, C.A.)|FAC|19|2023-01-22 00:00:00|1175.74|2023-02-21 00:00:00|
102358|00000141|RAMON ALBERTO URRIBARRI VALBUENA|FAC|04|2023-10-10 00:00:00|38.34|2023-11-09 00:00:00|
102359|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.|FAC|19|2023-12-12 00:00:00|530.61|2024-01-11 00:00:00|
102360|00000394|REPUESTOS DIONN DIEGO C.A|FAC|12|2023-01-11 00:00:00|137.25|2023-02-10 00:00:00|
102361|00000164|AUTOPARTES LA CEIBA C.A|FAC|00|2023-01-26 00:00:00|110.60|2023-02-25 00:00:00|
102362|00000893|INVERSIONES LUBRIBYAL C.A|FAC|12|2023-07-22 00:00:00|1041.68|2023-08-21 00:00:00|
102363|00000153|OSCAR STEVEN GUTIERREZ CARRERO|FAC|00|2023-12-02 00:00:00|0.00|2024-01-01 00:00:00|
102364|00000654|OMAR RIERA|FAC|01|2023-11-08 00:00:00|521.60|2023-12-08 00:00:00|
102365|00000496|RIVERSA, C.A. (RIVERSA, COMPAÑIA ANONIMA)|FAC|04|2023-01-01 00:00:00|1105.36|2023-01-31 00:00:00|
102366|00000164|AUTOPARTES LA CEIBA C.A|FAC|00|2023-10-24 00:00:00|565.93|2023-11-23 00:00:00|
102367|00000838|REPUESTOS VIP 2025, C.A.|FAC|36|2023-06-11 00:00:00|79.88|2023-07-11 00:00:00|
102368|00000010|REPRESENTACIONES 3028, C.A.|FAC|00|2023-03-16 00:00:00|451.61|2023-04-15 00:00:00|
102369|00000859|INVERSIONES HOREB AUTO PARTES C. A.|FAC|12|2023-01-19 00:00:00|349.10|2023-02-18 00:00:00|
102370|00000630|DISTRIBUIDORA ZHAGA 2810 C.A.|FAC|21|2023-08-01 00:00:00|116.54|2023-08-31 00:00:00|
102371|00000035|ULSAN MOTOR'S, C.A.|FAC|25|2023-05-15 00:00:00|940.23|2023-06-14 00:00:00|
102372|00000768|AUTOPARTS ASIAMERICA C.A.|FAC|00|2023-04-28 00:00:00|205.98|2023-05-28 00:00:00|
102373|00000618|REPUESTOS M&amp;C VALENCIA, C.A|FAC|02|2023-12-09 00:00:00|27.44|2024-01-08 00:00:00|
102374|00000346|ASIA OFERTA'S, C.A|FAC|33|2023-05-23 00:00:00|145.88|2023-06-22 00:00:00|
102375|00000177|REPUESTOS CAMPOS, C.A.|FAC|00|2023-07-29 00:00:00|463.77|2023-08-28 00:00:00|
102376|00000814|INVERSIONES TOTOSPARTS 150589, C.A.|FAC|12|2023-07-04 00:00:00|805.42|2023-08-03 00:00:00|
102377|00000598|REPUESTOS LEO III,C.A (REPUESTOS LEO III,C.A)|FAC|02|2023-08-08 00:00:00|188.59|2023-09-07 00:00:00|
102378|00000092|REPUESTOS EDGAR (RECA) C.A.|FAC|38|2023-05-22 00:00:00|49.34|2023-06-21 00:00:00|
102379|00000217|REPUESTOS 911, C.A|FAC|02|2023-12-17 00:00:00|1769.71|2024-01-16 00:00:00|
102380|00000773|REPUESTOS R CASANOVA, C.A.|FAC|33|2023-10-30 00:00:00|1104.12|2023-11-29 00:00:00|
102381|00000188|JESUS LABRADOR|FAC|01|2023-01-27 00:00:00|196.17|2023-02-26 00:00:00|
102382|00000244|REPUESTOS SAFIURI C.A|FAC|19|2023-01-15 00:00:00|551.59|2023-02-14 00:00:00|
102383|00000375|BZ-CARS, C.A|FAC|00|2023-10-13 00:00:00|1882.61|2023-11-12 00:00:00|
102384|00000143|ALEXANDER CASTELLANOS SUAREZ|FAC|00|2023-01-03 00:00:00|343.98|2023-02-02 00:00:00|
102385|00000388|MARCOS ALVARADO|FAC|01|2023-01-31 00:00:00|75.90|2023-03-02 00:00:00|
102386|00000334|ACDELCO IMPORT'S, C.A|FAC|00|2023-08-08 00:00:00|236.25|2023-09-07 00:00:00|
102387|00000276|REPUESTOS EL ASIATICO, C.A|FAC|25|2023-07-24 00:00:00|794.98|2023-08-23 00:00:00|
102388|00000328|DISAUTOS C.A|FAC|01|2023-04-07 00:00:00|132.30|2023-05-07 00:00:00|
102389|00000773|REPUESTOS R CASANOVA, C.A.|FAC|33|2023-12-05 00:00:00|1309.34|2024-01-04 00:00:00|
102390|00000661|YEIBER APOSTOL|FAC|01|2023-08-25 00:00:00|225.00|2023-09-24 00:00:00|
102391|00000097|MOTORS PARTS KM, C.A.|FAC|02|2023-07-27 00:00:00|26.08|2023-08-26 00:00:00|
102392|00000751|LA CIMA AUTOPARTES 1997 C.A.|FAC|04|2023-08-11 00:00:00|744.58|2023-09-10 00:00:00|
102393|00000375|BZ-CARS, C.A|FAC|00|2023-03-09 00:00:00|96.71|2023-04-08 00:00:00|
102394|00000323|JAPON PARTS DELICIAS, C.A|FAC|02|2023-11-14 00:00:00|567.29|2023-12-14 00:00:00|
102395|00000121|TODOAUTO AS214, C.A|FAC|02|2023-04-12 00:00:00|2931.95|2023-05-12 00:00:00|
102396|00000790|KYOTO AUTO PARTS, C.A|FAC|04|2023-07-03 00:00:00|1051.00|2023-08-02 00:00:00|
102397|00000246|REPUESTOS LA COMPETENCIA 2007,C.A|FAC|07|2023-04-18 00:00:00|265.99|2023-05-18 00:00:00|
102398|00000520|AUTO ACCESORIOS A.D.A CAR SHOP C.A. (AUTO ACCESORIOS A.D.A CAR SH|FAC|0|2023-12-25 00:00:00|37.40|2024-01-24 00:00:00|
102399|00000594|BIARCI ESTHER COLINA MEJIAS|FAC|04|2023-03-28 00:00:00|1488.83|2023-04-27 00:00:00|
102400|00000062|REPUESTOS Y ACCESORIOS LOS PRIMOS, CA|FAC|00|2023-11-09 00:00:00|512.31|2023-12-09 00:00:00|
102401|00000802|AUTOREPUESTOS RICMAR 1965, C.A.|FAC|19|2023-05-25 00:00:00|1760.14|2023-06-24 00:00:00|
102402|00000629|REPUESTOS Y SERVICIOS MECANICOS LUCHO C.A.|FAC|04|2023-04-06 00:00:00|36.32|2023-05-06 00:00:00|
102403|00000119|COSMOPARTES HJM, C.A|FAC|00|2023-02-13 00:00:00|184.27|2023-03-15 00:00:00|
102404|00000454|MULTI ACCESORIOS CESAR CARS C.A.|FAC|21|2023-10-21 00:00:00|238.95|2023-11-20 00:00:00|
102405|00000006|DISTRIBUIDORA VANGA,C.A|FAC|00|2023-06-17 00:00:00|194.22|2023-07-17 00:00:00|
102406|00000450|REPUESTOS CARMOTORS LC,C.A (REPUESTOS CARMOTORS LC,C.A)|FAC|19|2023-11-30 00:00:00|20.70|2023-12-30 00:00:00|
102407|00000782|MUZIOCARS, C.A.|FAC|19|2023-05-02 00:00:00|37.48|2023-06-01 00:00:00|
102408|00000245|AUTO REPUESTOS DAILY, C.A|FAC|02|2023-11-08 00:00:00|1138.70|2023-12-08 00:00:00|
102409|00000336|JOAQUIN EDUARDO FERREIRA AMAYA  (REPUESTOS Y ACCESORIOS AUDIOTOP)|FAC|02|2023-12-11 00:00:00|10273.18|2024-01-10 00:00:00|
102410|00000788|LIBERTADOR MOTOR RJ, C.A (LIBERTADOR MOTOR RJ, C.A)|FAC|25|2023-01-13 00:00:00|2592.75|2023-02-12 00:00:00|
102411|00000207|AUTO REPUESTOS SANDRO, C.A|FAC|02|2023-12-20 00:00:00|1891.95|2024-01-19 00:00:00|
102412|00000629|REPUESTOS Y SERVICIOS MECANICOS LUCHO C.A.|FAC|04|2023-12-05 00:00:00|668.87|2024-01-04 00:00:00|
102413|00000006|DISTRIBUIDORA VANGA,C.A|FAC|00|2023-01-04 00:00:00|424.40|2023-02-03 00:00:00|
102414|00000792|AUTO WORA SHOP�S, C.A.|FAC|34|2023-07-03 00:00:00|1673.46|2023-08-02 00:00:00|
102415|00000858|REPUESTOS ASIA 3000 JW, C.A|FAC|36|2023-04-09 00:00:00|1378.18|2023-05-09 00:00:00|
102416|00000323|JAPON PARTS DELICIAS, C.A|FAC|02|2023-05-25 00:00:00|72.45|2023-06-24 00:00:00|
102417|00000612|REPUESTOS Y ACCESORIOS TODOCARS, C.A.|FAC|30|2023-06-14 00:00:00|515.56|2023-07-14 00:00:00|
102418|00000347|INVERSIONES KIASTROZ, C.A|FAC|12|2023-11-02 00:00:00|535.30|2023-12-02 00:00:00|
102419|00000186|CORPORACION JS, C.A|FAC|30|2023-02-01 00:00:00|586.86|2023-03-03 00:00:00|
102420|00000109|LAM MOTORS, C.A|FAC|00|2023-01-18 00:00:00|299.90|2023-02-17 00:00:00|
102421|00000399|JOSE RONDON AUTOMOTRIZ, COMPANIA ANONIMA|FAC|04|2023-05-03 00:00:00|765.91|2023-06-02 00:00:00|
102422|00000879|ANDRES PABLO CARRATO ATRIAN(CARRATO MULTISERVICIOS)|FAC|12|2023-01-31 00:00:00|107.39|2023-03-02 00:00:00|
102423|00000319|INVERSIONES TERRAVEL 2011, C.A|FAC|02|2023-10-17 00:00:00|654.21|2023-11-16 00:00:00|
102424|00000788|LIBERTADOR MOTOR RJ, C.A (LIBERTADOR MOTOR RJ, C.A)|FAC|25|2023-09-30 00:00:00|1220.35|2023-10-30 00:00:00|
102425|00000112|AUTOREPUESTOS ACCESORIOS Y LUBRICANTES DANIEL NX C.A|FAC|00|2023-04-26 00:00:00|349.05|2023-05-26 00:00:00|
102426|00000235|SURAUTO C.A|FAC|04|2023-08-09 00:00:00|1091.91|2023-09-08 00:00:00|
102427|00000047|AUTO PARTES KOREMA, C.A.|FAC|0|2023-12-24 00:00:00|6.64|2024-01-23 00:00:00|
102428|00000274|REPUESTOS EL CARMEN MARACAIBO C.A.|FAC|04|2023-12-26 00:00:00|309.61|2024-01-25 00:00:00|
102429|00000317|ERM SERVICES, C.A|FAC|01|2023-12-19 00:00:00|899.21|2024-01-18 00:00:00|
102430|00000319|INVERSIONES TERRAVEL 2011, C.A|FAC|02|2023-10-29 00:00:00|258.40|2023-11-28 00:00:00|
102431|00000095|AUTO REPUESTOS PICHA, C.A.|FAC|34|2023-12-17 00:00:00|0.00|2024-01-16 00:00:00|
102432|00000742|AUTOPARTES LA 13 ,C.A.|FAC|05|2023-10-10 00:00:00|249.80|2023-11-09 00:00:00|
102433|00000356|AUTO PARTES VICLENY,C.A|FAC|34|2023-03-02 00:00:00|440.13|2023-04-01 00:00:00|
102434|00000159|MEGA REPUESTOS 8000, C.A|FAC|02|2023-03-01 00:00:00|427.32|2023-03-31 00:00:00|
102435|00000068|ASIAMOTORS REPUESTOS Y ACCESORIOS, C.A|FAC|00|2023-04-07 00:00:00|272.85|2023-05-07 00:00:00|
102436|00000593|AUTOREPUESTOS J.J 2013, C.A|FAC|21|2023-10-21 00:00:00|291.40|2023-11-20 00:00:00|
102437|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)|FAC|33|2023-05-04 00:00:00|735.50|2023-06-03 00:00:00|
102438|00000849|GABRIEL  VALLADARES AUTO REPUESTOS GMV VALLADARES FP|FAC|09|2023-02-17 00:00:00|1747.52|2023-03-19 00:00:00|
102439|00000854|MULTISERVICIOS LOS CHAMPU SILVA, F.P.|FAC|33|2023-06-18 00:00:00|16.79|2023-07-18 00:00:00|
102440|00000362|INVERSIONES VENEKIA, C.A|FAC|12|2023-08-22 00:00:00|264.32|2023-09-21 00:00:00|
102441|00000402|MONACO AUTOPARTS, C.A|FAC|04|2023-06-05 00:00:00|161.98|2023-07-05 00:00:00|
102442|00000235|SURAUTO C.A|FAC|04|2023-08-28 00:00:00|567.90|2023-09-27 00:00:00|
102443|00000829|EMPRENDIMIENTO JESUS NORIEGA 9.|FAC|36|2023-01-24 00:00:00|767.24|2023-02-23 00:00:00|
102444|00000343|VIALCAR, C.A|FAC|00|2023-08-04 00:00:00|2518.50|2023-09-03 00:00:00|
102445|00000528|SOCA PORTUGUESA|FAC|01|2023-06-17 00:00:00|521.93|2023-07-17 00:00:00|
102446|00000092|REPUESTOS EDGAR (RECA) C.A.|FAC|38|2023-10-15 00:00:00|901.70|2023-11-14 00:00:00|
102447|00000340|CORPORACION SANTA BARBARA DE OCCIDENTE, C.A|FAC|05|2023-10-31 00:00:00|485.70|2023-11-30 00:00:00|
102448|00000179|CENTRAL DE REPUESTOS BARINAS, C.A.|FAC|00|2023-06-04 00:00:00|77.49|2023-07-04 00:00:00|
102449|00000824|AUTO REPUESTOS JAPON C.A|FAC|12|2023-01-11 00:00:00|670.42|2023-02-10 00:00:00|
102450|00000414|AUTOREPUESTOS CONTINENTAL,C.A.|FAC|02|2023-10-18 00:00:00|39.60|2023-11-17 00:00:00|
102451|00000073|INVERSIONES CENTESOL MOTORS, C.A|FAC|04|2023-10-01 00:00:00|2408.06|2023-10-31 00:00:00|
102452|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)|FAC|21|2023-12-26 00:00:00|88.14|2024-01-25 00:00:00|
102453|00000319|INVERSIONES TERRAVEL 2011, C.A|FAC|02|2023-08-24 00:00:00|469.89|2023-09-23 00:00:00|
102454|00000897|CORPORACION ARAUJO GODOY|FAC|17|2023-02-26 00:00:00|537.75|2023-03-28 00:00:00|
102455|00000772|YESSON ALBERTO GOMEZ ALVAREZ|FAC|0|2023-03-26 00:00:00|172.38|2023-04-25 00:00:00|
102456|00000105|ASOCIACION COOPERATIVA INVERSIONES J Y Y|FAC|04|2023-11-23 00:00:00|243.29|2023-12-23 00:00:00|
102457|00000355|AUTOPARTES DOCARS, C.A|FAC|01|2023-04-10 00:00:00|9.33|2023-05-10 00:00:00|
102458|00000107|INDUSTRIAS FILPARTS, C.A.|FAC|01|2023-06-22 00:00:00|145.50|2023-07-22 00:00:00|
102459|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A|FAC|33|2023-01-12 00:00:00|12.48|2023-02-11 00:00:00|
102460|00000104|REPUESTOS Y ACCESORIOS LEON CARS, C.A|FAC|02|2023-05-26 00:00:00|4457.63|2023-06-25 00:00:00|
102461|00000628|ASOCIACION CIVIL HOGAR SAN VICENTE DE PAUL|FAC|01|2023-11-22 00:00:00|153.20|2023-12-22 00:00:00|
102462|00000686|AUTO REPUESTOS ROLY, C.A.|FAC|01|2023-09-14 00:00:00|0.00|2023-10-14 00:00:00|
102463|00000017|SERVICIOS UNIVERSALES TU KIA, C.A.|FAC|00|2023-10-07 00:00:00|206.80|2023-11-06 00:00:00|
102464|00000524|AUTOREPUESTOS X 2011, C.A. (AUTOREPUESTOS X 2011, C.A.)|FAC|00|2023-07-23 00:00:00|252.33|2023-08-22 00:00:00|
102465|00000546|INVERSIONES VILLACHICA, C.A (VILLACHICA, C.A)|FAC|05|2023-03-10 00:00:00|709.16|2023-04-09 00:00:00|
102466|00000413|AUTOPART'S UNION,C.A|FAC|02|2023-03-18 00:00:00|114.60|2023-04-17 00:00:00|
102467|00000682|DISTRIBUIDORA XIAMEN C.A.|FAC|02|2023-09-10 00:00:00|2751.48|2023-10-10 00:00:00|
102468|00000494|J.E. DISTRIBUCIONES, C.A (J.E. DISTRIBUCIONES, C,A )|FAC|00|2023-09-06 00:00:00|224.91|2023-10-06 00:00:00|
102469|00000810|GARRI MOTORS,C.A|FAC|02|2023-09-03 00:00:00|612.30|2023-10-03 00:00:00|
102470|00000092|REPUESTOS EDGAR (RECA) C.A.|FAC|38|2023-05-06 00:00:00|770.71|2023-06-05 00:00:00|
102471|00000230|REPUESTOS PLANETA JX, C.A|FAC|36|2023-08-03 00:00:00|1332.42|2023-09-02 00:00:00|
102472|00000186|CORPORACION JS, C.A|FAC|30|2023-01-26 00:00:00|276.51|2023-02-25 00:00:00|
102473|00000819|ASIA MOTORS REPUESTOS Y ACCESORIOS C.A.|FAC|12|2023-03-19 00:00:00|2378.04|2023-04-18 00:00:00|
102474|00000263|KIMAUTOS, C.A|FAC|02|2023-09-27 00:00:00|248.66|2023-10-27 00:00:00|
102475|00000416|LOS BENDECI2 MULTISERVICIOS, C.A. (LOS BENDECI2 MULTISERVICIOS, C|FAC|02|2023-04-08 00:00:00|1311.70|2023-05-08 00:00:00|
102476|00000686|AUTO REPUESTOS ROLY, C.A.|FAC|01|2023-10-17 00:00:00|331.60|2023-11-16 00:00:00|
102477|00000321|SUREPUESTO CAGUA C.A|FAC|02|2023-03-10 00:00:00|4.86|2023-04-09 00:00:00|
102478|00000049|LA CIMA AUTOPARTES, C.A.|FAC|04|2023-04-16 00:00:00|10.20|2023-05-16 00:00:00|
102479|00000012|K & R INVERSIONES 2008, C.A|FAC|02|2023-10-21 00:00:00|453.88|2023-11-20 00:00:00|
102480|00000557|REAL Y MAQUINA JM C.A.|FAC|19|2023-07-14 00:00:00|266.80|2023-08-13 00:00:00|
102481|00000249|C&A AUTOPARTS, C.A|FAC|04|2023-04-30 00:00:00|963.74|2023-05-30 00:00:00|
102482|00000272|CARLOS RADA|FAC|00|2023-10-05 00:00:00|219.44|2023-11-04 00:00:00|
102483|00000238|JOSE GREGORIO ESPINOZA MONSALVE (VARIEDADES TRONIC)|FAC|00|2023-03-24 00:00:00|857.25|2023-04-23 00:00:00|
102484|00000035|ULSAN MOTOR'S, C.A.|FAC|25|2023-08-21 00:00:00|647.26|2023-09-20 00:00:00|
102485|00000315|H & E AUTOPARTES C.A|FAC|04|2023-09-04 00:00:00|71.06|2023-10-04 00:00:00|
102486|00000304|ASIATICOS DUDELCA, C.A|FAC|00|2023-11-04 00:00:00|633.09|2023-12-04 00:00:00|
102487|00000386|TODO AVEO CARS, C.A.|FAC|00|2023-06-16 00:00:00|1683.40|2023-07-16 00:00:00|
102488|00000650|VINFLOKAR 153, C.A.|FAC|19|2023-12-19 00:00:00|1084.16|2024-01-18 00:00:00|
102489|00000138|BOSS HYUNDAI KIA, COMPA�IA ANONIMA.|FAC|04|2023-08-14 00:00:00|1377.71|2023-09-13 00:00:00|
102490|00000222|REPUESTOS ANTONIO LOPEZ, C.A|FAC|37|2023-05-06 00:00:00|1678.77|2023-06-05 00:00:00|
102491|00000710|VENEREPUESTOS YJJ, C.A.|FAC|19|2023-01-31 00:00:00|6021.70|2023-03-02 00:00:00|
102492|00000774|JAIME CHERRABE|FAC|21|2023-05-28 00:00:00|343.70|2023-06-27 00:00:00|
102493|00000739|AUTO REPUESTOS COLINA &amp; L, C.A.|FAC|04|2023-10-06 00:00:00|963.80|2023-11-05 00:00:00|
102494|00000417|MULTISERVICIOS CARLOS LOPEZ C.A.|FAC|00|2023-05-16 00:00:00|1819.54|2023-06-15 00:00:00|
102495|00000542|ENRIQUE ROSARIO MARTINEZ CARABALLO(AUTOPERIQUITOS Y AUTOPARTES MARTINEZ C., F.P.|FAC|33|2023-02-28 00:00:00|352.19|2023-03-30 00:00:00|
102496|00000427|CORPORACIONES DATAVING C.A (CORPORACIONES DATAVING C.A)|FAC|00|2023-01-12 00:00:00|283.24|2023-02-11 00:00:00|
102497|00000864|SUPER REPUESTOS Y TALLERES OASIS, C.A.|FAC|06|2023-07-11 00:00:00|0.00|2023-08-10 00:00:00|
102498|00000434|AUTOMOTRIZ INDEPENDENCIA 3000, C.A.|FAC|02|2023-07-12 00:00:00|5972.33|2023-08-11 00:00:00|
102499|00000178|HUGO GERMAN JEREZ PAREDES|FAC|00|2023-11-15 00:00:00|97.50|2023-12-15 00:00:00|
102500|00000881|AUTORESPUESTO ROLDCAR,CA (AUTORESPUESTO ROLDCAR,CA)|FAC|12|2023-02-03 00:00:00|91.60|2023-03-05 00:00:00|
102501|00000507|MEGATREN AUTOPARTES, C.A (MEGATREN AUTOPARTES, C.A)|FAC|00|2023-11-01 00:00:00|74.46|2023-12-01 00:00:00|
102502|00000347|INVERSIONES KIASTROZ, C.A|FAC|12|2023-08-04 00:00:00|2495.50|2023-09-03 00:00:00|
102503|00000783|EL PUNTO DEL LUBRICANTE, C.A|FAC|01|2023-03-28 00:00:00|196.40|2023-04-27 00:00:00|
102504|00000378|REPUESTOS SUPER VICTORIA, C.A|FAC|06|2023-10-10 00:00:00|66.72|2023-11-09 00:00:00|
102505|00000802|AUTOREPUESTOS RICMAR 1965, C.A.|FAC|19|2023-11-02 00:00:00|192.29|2023-12-02 00:00:00|
102506|00000323|JAPON PARTS DELICIAS, C.A|FAC|02|2023-09-03 00:00:00|956.66|2023-10-03 00:00:00|
102507|00000728|AUTO PARTES GPN 2022 C.A|FAC|19|2023-01-24 00:00:00|575.05|2023-02-23 00:00:00|
102508|00000236|NORAUTO C.A|FAC|04|2023-06-29 00:00:00|25.25|2023-07-29 00:00:00|
102509|00000175|TODO JAPON, C.A|FAC|33|2023-07-15 00:00:00|1095.78|2023-08-14 00:00:00|
102510|00000138|BOSS HYUNDAI KIA, COMPA�IA ANONIMA.|FAC|04|2023-11-07 00:00:00|1341.75|2023-12-07 00:00:00|
102511|00000364|CARLOS BOLIVAR|FAC|0|2023-01-29 00:00:00|48.20|2023-02-28 00:00:00|
102512|00000491|REPUESTOS EL MILENIUM 2002, C.A. (REPUESTOS EL MILENIUM 2002, C.A|FAC|34|2023-08-28 00:00:00|314.21|2023-09-27 00:00:00|
102513|00000592|MOTORES, C.A. (MOTORES,C.A.)|FAC|33|2023-01-16 00:00:00|252.51|2023-02-15 00:00:00|
102514|00000662|AUTOREPUESTOS CHEVY CENTER, C.A|FAC|02|2023-08-08 00:00:00|101.82|2023-09-07 00:00:00|
102515|00000693|DISTRIBUIDORA JCAR, C.A|FAC|12|2023-03-17 00:00:00|1945.94|2023-04-16 00:00:00|
102516|00000489|M &amp; C VALENCIA II, C.A. (M &amp; C VALENCIA II, C.A.)|FAC|02|2023-04-12 00:00:00|80.50|2023-05-12 00:00:00|
102517|00000146|ANNERY ROJAS|FAC|00|2023-06-15 00:00:00|648.71|2023-07-15 00:00:00|
102518|00000400|AUTOREPUESTOS ENRIQUETA, C.A. (AUTOREPUESTOS ENRIQUETA, C.A.)|FAC|02|2023-07-06 00:00:00|418.06|2023-08-05 00:00:00|
102519|00000810|GARRI MOTORS,C.A|FAC|02|2023-01-21 00:00:00|593.53|2023-02-20 00:00:00|
102520|00000442|AMORTIGUADORES Y REPUESTOS 3.J.CA (AMORTIGUADORES Y REPUESTOS 3.J|FAC|00|2023-11-19 00:00:00|636.63|2023-12-19 00:00:00|
102521|00000626|ELITE CAR,C.A|FAC|02|2023-02-18 00:00:00|280.16|2023-03-20 00:00:00|
102522|00000732|REPUESTOS DANG MOTOR, C.A|FAC|01|2023-10-14 00:00:00|962.76|2023-11-13 00:00:00|
102523|00000669|AUTOZONE JJ, C.A.|FAC|04|2023-03-23 00:00:00|4567.14|2023-04-22 00:00:00|
102524|00000318|MUNDO KOREA 1128 C.A|FAC|02|2023-08-16 00:00:00|132.76|2023-09-15 00:00:00|
102525|00000444|IMPORTADORA KIMA AUTOS C.A. (IMPORTADORA KIMA AUTOS C.A.)|FAC|19|2023-12-15 00:00:00|279.18|2024-01-14 00:00:00|
102526|00000549|AUTOMECANIC, C.A (AUTOMECANIC, C.A)|FAC|25|2023-06-09 00:00:00|4780.08|2023-07-09 00:00:00|
102527|00000794|ROBERTO DAVID PERDOMO TERAN(AUTOPARTES LA COMPETENCIA DE ROBERTO PERDOMO, F.P)|FAC|04|2023-09-12 00:00:00|254.98|2023-10-12 00:00:00|
102528|00000509|UNIVERSO AUTOMOTRIZ 2012, C.A. (UNIVERSO AUTOMOTRIZ 2012, C.A.)|FAC|00|2023-02-18 00:00:00|18.66|2023-03-20 00:00:00|
102529|00000078|CASA DE REPUESTOS CO C.A.|FAC|00|2023-12-16 00:00:00|25.47|2024-01-15 00:00:00|
102530|00000113|AUTOPARTES MULTIMARCA, C.A. (COMPARECER A LA GRTICE-RC-DR-ACO PAR|FAC|00|2023-02-11 00:00:00|8386.60|2023-03-13 00:00:00|
102531|00000631|DORAUTO IMPORTS, C.A|FAC|02|2023-03-09 00:00:00|779.66|2023-04-08 00:00:00|
