codmovcli|numdoc|tipo|codven|emision|vence|importe|refer|concepto
00000780|101246|COB|12|2023-10-05 00:00:00|2023-10-05 00:00:00|405.36|101246|Cobranza de Factura
00000241|101247|COB|04|2023-03-19 00:00:00|2023-03-19 00:00:00|690.94|101247|Cobranza de Factura
00000852|101248|COB|19|2023-05-29 00:00:00|2023-05-29 00:00:00|1487.21|101248|Cobranza de Factura
00000738|101249|COB|35|2023-05-09 00:00:00|2023-05-09 00:00:00|137.70|101249|Cobranza de Factura
00000329|101250|COB|30|2023-04-12 00:00:00|2023-04-12 00:00:00|99.47|101250|Cobranza de Factura
00000536|101251|COB|19|2023-04-04 00:00:00|2023-04-04 00:00:00|1934.44|101251|Cobranza de Factura
00000825|101252|COB|12|2023-01-18 00:00:00|2023-01-18 00:00:00|1578.07|101252|Cobranza de Factura
00000653|101254|COB|01|2023-11-03 00:00:00|2023-11-03 00:00:00|278.15|101254|Cobranza de Factura
00000144|101255|COB|00|2023-10-12 00:00:00|2023-10-12 00:00:00|33.35|101255|Cobranza de Factura
00000023|101256|COB|00|2023-05-29 00:00:00|2023-05-29 00:00:00|960.46|101256|Cobranza de Factura
00000767|101257|COB|12|2023-08-16 00:00:00|2023-08-16 00:00:00|125.94|101257|Cobranza de Factura
00000801|101258|COB|04|2023-04-04 00:00:00|2023-04-04 00:00:00|475.04|101258|Cobranza de Factura
00000769|101259|COB|12|2023-06-13 00:00:00|2023-06-13 00:00:00|2925.44|101259|Cobranza de Factura
00000666|101260|COB|02|2023-08-01 00:00:00|2023-08-01 00:00:00|589.75|101260|Cobranza de Factura
00000623|101261|COB|30|2023-07-23 00:00:00|2023-07-23 00:00:00|1237.80|101261|Cobranza de Factura
00000501|101262|COB|00|2023-01-14 00:00:00|2023-01-14 00:00:00|183.44|101262|Cobranza de Factura
00000274|101263|COB|04|2023-10-07 00:00:00|2023-10-07 00:00:00|2959.26|101263|Cobranza de Factura
00000622|101264|COB|30|2023-12-12 00:00:00|2023-12-12 00:00:00|113.33|101264|Cobranza de Factura
00000818|101265|COB|07|2023-06-21 00:00:00|2023-06-21 00:00:00|119.58|101265|Cobranza de Factura
00000786|101266|COB|19|2023-08-06 00:00:00|2023-08-06 00:00:00|26.59|101266|Cobranza de Factura
00000788|101267|COB|25|2023-08-17 00:00:00|2023-08-17 00:00:00|868.62|101267|Cobranza de Factura
00000140|101268|COB|08|2023-08-16 00:00:00|2023-08-16 00:00:00|805.02|101268|Cobranza de Factura
00000558|101269|COB|19|2024-01-10 00:00:00|2024-01-10 00:00:00|232.30|101269|Cobranza de Factura
00000715|101270|COB|34|2023-07-05 00:00:00|2023-07-05 00:00:00|961.15|101270|Cobranza de Factura
00000426|101272|COB|00|2023-06-19 00:00:00|2023-06-19 00:00:00|694.13|101272|Cobranza de Factura
00000500|101273|COB|06|2024-01-01 00:00:00|2024-01-01 00:00:00|220.74|101273|Cobranza de Factura
00000888|101277|COB|04|2023-04-30 00:00:00|2023-04-30 00:00:00|153.93|101277|Cobranza de Factura
00000868|101278|COB|02|2023-05-16 00:00:00|2023-05-16 00:00:00|191.28|101278|Cobranza de Factura
00000336|101279|COB|02|2023-01-11 00:00:00|2023-01-11 00:00:00|538.40|101279|Cobranza de Factura
00000312|101280|COB|0|2023-07-27 00:00:00|2023-07-27 00:00:00|3630.42|101280|Cobranza de Factura
00000765|101281|COB|12|2023-03-25 00:00:00|2023-03-25 00:00:00|825.41|101281|Cobranza de Factura
00000612|101282|COB|30|2023-04-19 00:00:00|2023-04-19 00:00:00|243.90|101282|Cobranza de Factura
00000623|101284|COB|30|2023-03-28 00:00:00|2023-03-28 00:00:00|28.98|101284|Cobranza de Factura
00000436|101287|COB|34|2023-04-21 00:00:00|2023-04-21 00:00:00|937.42|101287|Cobranza de Factura
00000844|101288|COB|12|2023-12-24 00:00:00|2023-12-24 00:00:00|443.10|101288|Cobranza de Factura
00000131|101289|COB|00|2023-05-01 00:00:00|2023-05-01 00:00:00|1005.16|101289|Cobranza de Factura
00000168|101290|COB|01|2023-07-24 00:00:00|2023-07-24 00:00:00|157.90|101290|Cobranza de Factura
00000451|101291|COB|00|2023-02-18 00:00:00|2023-02-18 00:00:00|4864.08|101291|Cobranza de Factura
00000791|101292|COB|01|2023-08-11 00:00:00|2023-08-11 00:00:00|1457.70|101292|Cobranza de Factura
00000066|101293|COB|00|2024-01-02 00:00:00|2024-01-02 00:00:00|570.52|101293|Cobranza de Factura
00000429|101294|COB|04|2023-07-14 00:00:00|2023-07-14 00:00:00|9.08|101294|Cobranza de Factura
00000132|101295|COB|02|2023-12-22 00:00:00|2023-12-22 00:00:00|204.98|101295|Cobranza de Factura
00000601|101296|COB|01|2023-06-04 00:00:00|2023-06-04 00:00:00|128.78|101296|Cobranza de Factura
00000237|101297|COB|04|2023-08-28 00:00:00|2023-08-28 00:00:00|603.57|101297|Cobranza de Factura
00000097|101298|COB|02|2023-07-06 00:00:00|2023-07-06 00:00:00|277.20|101298|Cobranza de Factura
00000084|101299|COB|04|2023-01-12 00:00:00|2023-01-12 00:00:00|1356.49|101299|Cobranza de Factura
00000541|101300|COB|21|2023-05-12 00:00:00|2023-05-12 00:00:00|222.53|101300|Cobranza de Factura
00000489|101301|COB|02|2023-05-22 00:00:00|2023-05-22 00:00:00|367.43|101301|Cobranza de Factura
00000817|101302|COB|19|2023-01-23 00:00:00|2023-01-23 00:00:00|1662.84|101302|Cobranza de Factura
00000454|101303|COB|21|2023-02-14 00:00:00|2023-02-14 00:00:00|1072.68|101303|Cobranza de Factura
00000027|101304|COB|00|2023-09-08 00:00:00|2023-09-08 00:00:00|11.46|101304|Cobranza de Factura
00000357|101305|COB|02|2023-11-08 00:00:00|2023-11-08 00:00:00|1648.00|101305|Cobranza de Factura
00000045|101306|COB|00|2023-09-23 00:00:00|2023-09-23 00:00:00|2938.21|101306|Cobranza de Factura
00000234|101308|COB|00|2023-08-02 00:00:00|2023-08-02 00:00:00|286.19|101308|Cobranza de Factura
00000874|101309|COB|33|2023-02-06 00:00:00|2023-02-06 00:00:00|583.62|101309|Cobranza de Factura
00000803|101310|COB|00|2023-09-21 00:00:00|2023-09-21 00:00:00|132.78|101310|Cobranza de Factura
00000749|101311|COB|12|2023-12-19 00:00:00|2023-12-19 00:00:00|456.79|101311|Cobranza de Factura
00000191|101312|COB|0|2023-09-16 00:00:00|2023-09-16 00:00:00|664.60|101312|Cobranza de Factura
00000441|101313|COB|02|2023-10-13 00:00:00|2023-10-13 00:00:00|297.87|101313|Cobranza de Factura
00000838|101314|COB|36|2023-04-03 00:00:00|2023-04-03 00:00:00|772.99|101314|Cobranza de Factura
00000443|101315|COB|19|2023-12-13 00:00:00|2023-12-13 00:00:00|3105.04|101315|Cobranza de Factura
00000461|101316|COB|04|2023-05-03 00:00:00|2023-05-03 00:00:00|593.73|101316|Cobranza de Factura
00000244|101317|COB|19|2023-05-11 00:00:00|2023-05-11 00:00:00|47.79|101317|Cobranza de Factura
00000878|101319|COB|09|2023-06-09 00:00:00|2023-06-09 00:00:00|1182.26|101319|Cobranza de Factura
00000698|101320|COB|21|2023-10-03 00:00:00|2023-10-03 00:00:00|344.19|101320|Cobranza de Factura
00000328|101321|COB|01|2023-08-06 00:00:00|2023-08-06 00:00:00|338.85|101321|Cobranza de Factura
00000830|101322|COB|21|2023-08-17 00:00:00|2023-08-17 00:00:00|235.71|101322|Cobranza de Factura
00000121|101323|COB|02|2023-04-23 00:00:00|2023-04-23 00:00:00|223.32|101323|Cobranza de Factura
00000276|101324|COB|25|2023-11-30 00:00:00|2023-11-30 00:00:00|677.56|101324|Cobranza de Factura
00000385|101325|COB|25|2023-03-15 00:00:00|2023-03-15 00:00:00|349.31|101325|Cobranza de Factura
00000742|101326|COB|05|2023-04-17 00:00:00|2023-04-17 00:00:00|719.28|101326|Cobranza de Factura
00000080|101327|COB|00|2023-04-04 00:00:00|2023-04-04 00:00:00|963.23|101327|Cobranza de Factura
00000233|101328|COB|04|2023-03-17 00:00:00|2023-03-17 00:00:00|1730.07|101328|Cobranza de Factura
00000704|101329|COB|34|2023-10-02 00:00:00|2023-10-02 00:00:00|872.00|101329|Cobranza de Factura
00000854|101330|COB|33|2023-04-16 00:00:00|2023-04-16 00:00:00|583.81|101330|Cobranza de Factura
00000311|101331|COB|00|2023-06-25 00:00:00|2023-06-25 00:00:00|0.00|101331|Cobranza de Factura
00000068|101332|COB|00|2023-03-14 00:00:00|2023-03-14 00:00:00|534.40|101332|Cobranza de Factura
00000156|101333|COB|01|2023-08-25 00:00:00|2023-08-25 00:00:00|318.01|101333|Cobranza de Factura
00000464|101334|COB|00|2023-04-21 00:00:00|2023-04-21 00:00:00|186.40|101334|Cobranza de Factura
00000469|101335|COB|01|2023-01-06 00:00:00|2023-01-06 00:00:00|1295.14|101335|Cobranza de Factura
00000724|101336|COB|30|2023-09-28 00:00:00|2023-09-28 00:00:00|43.82|101336|Cobranza de Factura
00000382|101337|COB|00|2023-06-28 00:00:00|2023-06-28 00:00:00|363.15|101337|Cobranza de Factura
00000016|101338|COB|02|2023-03-27 00:00:00|2023-03-27 00:00:00|30.59|101338|Cobranza de Factura
00000190|101339|COB|05|2023-08-26 00:00:00|2023-08-26 00:00:00|1412.59|101339|Cobranza de Factura
00000325|101340|COB|01|2023-04-01 00:00:00|2023-04-01 00:00:00|4020.30|101340|Cobranza de Factura
00000665|101341|COB|08|2023-03-22 00:00:00|2023-03-22 00:00:00|0.00|101341|Cobranza de Factura
00000877|101342|COB|25|2023-04-28 00:00:00|2023-04-28 00:00:00|551.80|101342|Cobranza de Factura
00000711|101343|COB|02|2023-03-11 00:00:00|2023-03-11 00:00:00|302.32|101343|Cobranza de Factura
00000112|101344|COB|00|2023-05-30 00:00:00|2023-05-30 00:00:00|86.01|101344|Cobranza de Factura
00000042|101345|COB|00|2023-08-30 00:00:00|2023-08-30 00:00:00|405.87|101345|Cobranza de Factura
00000174|101346|COB|02|2023-07-26 00:00:00|2023-07-26 00:00:00|441.79|101346|Cobranza de Factura
00000030|101347|COB|02|2023-11-10 00:00:00|2023-11-10 00:00:00|177.21|101347|Cobranza de Factura
00000840|101348|COB|38|2023-04-14 00:00:00|2023-04-14 00:00:00|386.20|101348|Cobranza de Factura
00000375|101349|COB|00|2023-08-07 00:00:00|2023-08-07 00:00:00|864.26|101349|Cobranza de Factura
00000210|101350|COB|01|2023-08-10 00:00:00|2023-08-10 00:00:00|869.78|101350|Cobranza de Factura
00000853|101351|COB|10|2023-12-31 00:00:00|2023-12-31 00:00:00|588.90|101351|Cobranza de Factura
00000774|101352|COB|21|2023-03-05 00:00:00|2023-03-05 00:00:00|75.60|101352|Cobranza de Factura
00000859|101353|COB|12|2023-03-15 00:00:00|2023-03-15 00:00:00|257.10|101353|Cobranza de Factura
00000874|101354|COB|33|2023-11-05 00:00:00|2023-11-05 00:00:00|16.90|101354|Cobranza de Factura
00000816|101355|COB|25|2023-05-14 00:00:00|2023-05-14 00:00:00|718.75|101355|Cobranza de Factura
00000324|101356|COB|12|2023-02-14 00:00:00|2023-02-14 00:00:00|262.09|101356|Cobranza de Factura
00000516|101357|COB|25|2023-05-01 00:00:00|2023-05-01 00:00:00|193.11|101357|Cobranza de Factura
00000832|101358|COB|07|2023-11-19 00:00:00|2023-11-19 00:00:00|129.43|101358|Cobranza de Factura
00000187|101359|COB|00|2023-09-28 00:00:00|2023-09-28 00:00:00|104.00|101359|Cobranza de Factura
00000504|101360|COB|02|2023-02-05 00:00:00|2023-02-05 00:00:00|268.69|101360|Cobranza de Factura
00000664|101361|COB|01|2023-06-11 00:00:00|2023-06-11 00:00:00|1574.72|101361|Cobranza de Factura
00000233|101363|COB|04|2024-01-07 00:00:00|2024-01-07 00:00:00|440.09|101363|Cobranza de Factura
00000889|101364|COB|12|2023-04-07 00:00:00|2023-04-07 00:00:00|1168.08|101364|Cobranza de Factura
00000664|101365|COB|01|2023-08-05 00:00:00|2023-08-05 00:00:00|1425.76|101365|Cobranza de Factura
00000460|101366|COB|12|2023-09-09 00:00:00|2023-09-09 00:00:00|1477.10|101366|Cobranza de Factura
00000855|101367|COB|33|2023-05-21 00:00:00|2023-05-21 00:00:00|261.88|101367|Cobranza de Factura
00000010|101368|COB|00|2023-04-01 00:00:00|2023-04-01 00:00:00|1751.82|101368|Cobranza de Factura
00000048|101369|COB|01|2023-05-30 00:00:00|2023-05-30 00:00:00|67.40|101369|Cobranza de Factura
00000183|101370|COB|04|2023-06-02 00:00:00|2023-06-02 00:00:00|16.12|101370|Cobranza de Factura
00000893|101371|COB|12|2023-05-28 00:00:00|2023-05-28 00:00:00|249.01|101371|Cobranza de Factura
00000310|101373|COB|25|2023-03-15 00:00:00|2023-03-15 00:00:00|531.00|101373|Cobranza de Factura
00000889|101374|COB|12|2023-07-03 00:00:00|2023-07-03 00:00:00|154.61|101374|Cobranza de Factura
00000085|101375|COB|00|2023-05-05 00:00:00|2023-05-05 00:00:00|119.60|101375|Cobranza de Factura
00000197|101376|COB|12|2023-09-29 00:00:00|2023-09-29 00:00:00|6847.21|101376|Cobranza de Factura
00000440|101377|COB|00|2023-10-06 00:00:00|2023-10-06 00:00:00|262.04|101377|Cobranza de Factura
00000683|101378|COB|19|2023-08-18 00:00:00|2023-08-18 00:00:00|1051.90|101378|Cobranza de Factura
00000469|101379|COB|01|2023-02-22 00:00:00|2023-02-22 00:00:00|1839.71|101379|Cobranza de Factura
00000678|101380|COB|01|2023-03-19 00:00:00|2023-03-19 00:00:00|1973.48|101380|Cobranza de Factura
00000090|101381|COB|02|2024-01-06 00:00:00|2024-01-06 00:00:00|95.16|101381|Cobranza de Factura
00000551|101382|COB|04|2023-05-15 00:00:00|2023-05-15 00:00:00|44.08|101382|Cobranza de Factura
00000561|101383|COB|19|2023-06-05 00:00:00|2023-06-05 00:00:00|1638.08|101383|Cobranza de Factura
00000071|101384|COB|02|2023-07-21 00:00:00|2023-07-21 00:00:00|1183.71|101384|Cobranza de Factura
00000256|101385|COB|00|2023-10-24 00:00:00|2023-10-24 00:00:00|27.54|101385|Cobranza de Factura
00000548|101386|COB|30|2023-01-15 00:00:00|2023-01-15 00:00:00|3819.11|101386|Cobranza de Factura
00000678|101387|COB|01|2023-11-22 00:00:00|2023-11-22 00:00:00|252.42|101387|Cobranza de Factura
00000048|101388|COB|01|2023-04-29 00:00:00|2023-04-29 00:00:00|300.24|101388|Cobranza de Factura
00000336|101389|COB|02|2023-06-25 00:00:00|2023-06-25 00:00:00|113.89|101389|Cobranza de Factura
00000034|101390|COB|02|2023-04-12 00:00:00|2023-04-12 00:00:00|514.90|101390|Cobranza de Factura
00000437|101391|COB|04|2023-07-16 00:00:00|2023-07-16 00:00:00|211.61|101391|Cobranza de Factura
00000220|101392|COB|04|2023-04-23 00:00:00|2023-04-23 00:00:00|1329.30|101392|Cobranza de Factura
00000333|101394|COB|00|2023-02-04 00:00:00|2023-02-04 00:00:00|0.00|101394|Cobranza de Factura
00000753|101396|COB|19|2023-12-21 00:00:00|2023-12-21 00:00:00|199.18|101396|Cobranza de Factura
00000186|101397|COB|30|2023-04-26 00:00:00|2023-04-26 00:00:00|994.76|101397|Cobranza de Factura
00000211|101398|COB|01|2023-10-30 00:00:00|2023-10-30 00:00:00|303.84|101398|Cobranza de Factura
00000307|101399|COB|25|2023-04-30 00:00:00|2023-04-30 00:00:00|41.30|101399|Cobranza de Factura
00000086|101400|COB|0|2023-08-25 00:00:00|2023-08-25 00:00:00|0.00|101400|Cobranza de Factura
00000037|101402|COB|04|2023-07-09 00:00:00|2023-07-09 00:00:00|365.89|101402|Cobranza de Factura
00000332|101404|COB|04|2023-11-06 00:00:00|2023-11-06 00:00:00|1330.79|101404|Cobranza de Factura
00000083|101405|COB|00|2023-03-15 00:00:00|2023-03-15 00:00:00|963.48|101405|Cobranza de Factura
00000736|101406|COB|04|2023-12-05 00:00:00|2023-12-05 00:00:00|435.18|101406|Cobranza de Factura
00000369|101407|COB|00|2023-10-31 00:00:00|2023-10-31 00:00:00|313.18|101407|Cobranza de Factura
00000202|101408|COB|00|2023-12-28 00:00:00|2023-12-28 00:00:00|209.42|101408|Cobranza de Factura
00000441|101409|COB|02|2023-09-23 00:00:00|2023-09-23 00:00:00|2490.07|101409|Cobranza de Factura
00000473|101410|COB|36|2023-08-18 00:00:00|2023-08-18 00:00:00|92.46|101410|Cobranza de Factura
00000543|101411|COB|21|2023-10-13 00:00:00|2023-10-13 00:00:00|1195.24|101411|Cobranza de Factura
00000815|101414|COB|12|2023-03-25 00:00:00|2023-03-25 00:00:00|126.00|101414|Cobranza de Factura
00000078|101415|COB|00|2023-12-12 00:00:00|2023-12-12 00:00:00|2164.95|101415|Cobranza de Factura
00000436|101416|COB|34|2023-11-28 00:00:00|2023-11-28 00:00:00|1130.20|101416|Cobranza de Factura
00000012|101418|COB|02|2023-06-05 00:00:00|2023-06-05 00:00:00|910.73|101418|Cobranza de Factura
00000510|101419|COB|02|2023-04-16 00:00:00|2023-04-16 00:00:00|574.89|101419|Cobranza de Factura
00000406|101420|COB|04|2023-03-10 00:00:00|2023-03-10 00:00:00|641.46|101420|Cobranza de Factura
00000623|101421|COB|30|2023-07-30 00:00:00|2023-07-30 00:00:00|249.27|101421|Cobranza de Factura
00000225|101422|COB|00|2023-03-16 00:00:00|2023-03-16 00:00:00|1017.12|101422|Cobranza de Factura
00000814|101423|COB|12|2023-07-30 00:00:00|2023-07-30 00:00:00|137.17|101423|Cobranza de Factura
00000112|101424|COB|00|2023-02-27 00:00:00|2023-02-27 00:00:00|2738.30|101424|Cobranza de Factura
00000234|101425|COB|00|2023-09-03 00:00:00|2023-09-03 00:00:00|18.81|101425|Cobranza de Factura
00000455|101426|COB|21|2023-11-22 00:00:00|2023-11-22 00:00:00|288.60|101426|Cobranza de Factura
00000614|101427|COB|19|2023-10-31 00:00:00|2023-10-31 00:00:00|261.24|101427|Cobranza de Factura
00000625|101428|COB|19|2023-12-10 00:00:00|2023-12-10 00:00:00|271.24|101428|Cobranza de Factura
00000033|101429|COB|00|2023-06-28 00:00:00|2023-06-28 00:00:00|465.78|101429|Cobranza de Factura
00000358|101430|COB|00|2023-02-01 00:00:00|2023-02-01 00:00:00|349.68|101430|Cobranza de Factura
00000474|101431|COB|04|2023-09-13 00:00:00|2023-09-13 00:00:00|675.14|101431|Cobranza de Factura
00000708|101432|COB|05|2023-04-21 00:00:00|2023-04-21 00:00:00|755.99|101432|Cobranza de Factura
00000231|101433|COB|02|2023-12-10 00:00:00|2023-12-10 00:00:00|420.52|101433|Cobranza de Factura
00000244|101434|COB|19|2023-07-01 00:00:00|2023-07-01 00:00:00|71.30|101434|Cobranza de Factura
00000794|101435|COB|04|2023-09-03 00:00:00|2023-09-03 00:00:00|352.48|101435|Cobranza de Factura
00000086|101436|COB|0|2023-06-14 00:00:00|2023-06-14 00:00:00|6.08|101436|Cobranza de Factura
00000073|101437|COB|04|2023-05-22 00:00:00|2023-05-22 00:00:00|913.96|101437|Cobranza de Factura
00000895|101438|COB|12|2023-12-26 00:00:00|2023-12-26 00:00:00|280.18|101438|Cobranza de Factura
00000855|101439|COB|33|2023-07-20 00:00:00|2023-07-20 00:00:00|60.40|101439|Cobranza de Factura
00000350|101440|COB|00|2023-11-16 00:00:00|2023-11-16 00:00:00|98.44|101440|Cobranza de Factura
00000746|101441|COB|35|2023-11-13 00:00:00|2023-11-13 00:00:00|293.02|101441|Cobranza de Factura
00000087|101442|COB|00|2023-01-17 00:00:00|2023-01-17 00:00:00|136.15|101442|Cobranza de Factura
00000346|101445|COB|33|2023-02-15 00:00:00|2023-02-15 00:00:00|521.20|101445|Cobranza de Factura
00000721|101446|COB|21|2023-02-22 00:00:00|2023-02-22 00:00:00|269.49|101446|Cobranza de Factura
00000032|101448|COB|04|2023-08-21 00:00:00|2023-08-21 00:00:00|381.00|101448|Cobranza de Factura
00000213|101449|COB|01|2023-08-30 00:00:00|2023-08-30 00:00:00|357.58|101449|Cobranza de Factura
00000800|101450|COB|33|2024-01-03 00:00:00|2024-01-03 00:00:00|70.75|101450|Cobranza de Factura
00000518|101451|COB|02|2023-06-14 00:00:00|2023-06-14 00:00:00|406.40|101451|Cobranza de Factura
00000703|101452|COB|02|2023-09-17 00:00:00|2023-09-17 00:00:00|158.73|101452|Cobranza de Factura
00000370|101453|COB|01|2023-06-21 00:00:00|2023-06-21 00:00:00|137.66|101453|Cobranza de Factura
00000006|101454|COB|00|2023-11-26 00:00:00|2023-11-26 00:00:00|402.73|101454|Cobranza de Factura
00000786|101455|COB|19|2023-01-15 00:00:00|2023-01-15 00:00:00|204.68|101455|Cobranza de Factura
00000432|101456|COB|04|2023-07-16 00:00:00|2023-07-16 00:00:00|285.20|101456|Cobranza de Factura
00000094|101457|COB|02|2023-03-09 00:00:00|2023-03-09 00:00:00|144.49|101457|Cobranza de Factura
00000706|101458|COB|34|2023-04-29 00:00:00|2023-04-29 00:00:00|491.20|101458|Cobranza de Factura
00000428|101459|COB|04|2023-04-13 00:00:00|2023-04-13 00:00:00|1403.07|101459|Cobranza de Factura
00000370|101460|COB|01|2023-04-05 00:00:00|2023-04-05 00:00:00|824.65|101460|Cobranza de Factura
00000676|101461|COB|04|2023-06-10 00:00:00|2023-06-10 00:00:00|1349.13|101461|Cobranza de Factura
00000556|101462|COB|01|2023-11-15 00:00:00|2023-11-15 00:00:00|42.78|101462|Cobranza de Factura
00000705|101463|COB|30|2023-06-19 00:00:00|2023-06-19 00:00:00|48.45|101463|Cobranza de Factura
00000273|101465|COB|00|2023-02-01 00:00:00|2023-02-01 00:00:00|313.54|101465|Cobranza de Factura
00000882|101466|COB|12|2023-06-17 00:00:00|2023-06-17 00:00:00|320.40|101466|Cobranza de Factura
00000490|101467|COB|36|2023-10-07 00:00:00|2023-10-07 00:00:00|1002.46|101467|Cobranza de Factura
00000213|101468|COB|01|2023-06-01 00:00:00|2023-06-01 00:00:00|1290.20|101468|Cobranza de Factura
00000222|101469|COB|37|2023-04-14 00:00:00|2023-04-14 00:00:00|495.61|101469|Cobranza de Factura
00000066|101470|COB|00|2023-06-28 00:00:00|2023-06-28 00:00:00|272.03|101470|Cobranza de Factura
00000727|101471|COB|12|2023-08-08 00:00:00|2023-08-08 00:00:00|1023.58|101471|Cobranza de Factura
00000252|101472|COB|0|2023-07-26 00:00:00|2023-07-26 00:00:00|142.77|101472|Cobranza de Factura
00000644|101473|COB|19|2023-11-09 00:00:00|2023-11-09 00:00:00|959.87|101473|Cobranza de Factura
00000413|101474|COB|02|2023-10-01 00:00:00|2023-10-01 00:00:00|1049.01|101474|Cobranza de Factura
00000244|101475|COB|19|2023-03-31 00:00:00|2023-03-31 00:00:00|179.76|101475|Cobranza de Factura
00000676|101476|COB|04|2023-12-20 00:00:00|2023-12-20 00:00:00|306.55|101476|Cobranza de Factura
00000885|101477|COB|25|2023-09-17 00:00:00|2023-09-17 00:00:00|172.32|101477|Cobranza de Factura
00000604|101478|COB|21|2023-01-09 00:00:00|2023-01-09 00:00:00|678.45|101478|Cobranza de Factura
00000067|101479|COB|25|2023-05-31 00:00:00|2023-05-31 00:00:00|6093.45|101479|Cobranza de Factura
00000366|101480|COB|00|2023-09-17 00:00:00|2023-09-17 00:00:00|549.99|101480|Cobranza de Factura
00000158|101481|COB|00|2023-10-02 00:00:00|2023-10-02 00:00:00|751.38|101481|Cobranza de Factura
00000832|101483|COB|07|2023-04-21 00:00:00|2023-04-21 00:00:00|1072.73|101483|Cobranza de Factura
00000069|101484|COB|00|2023-08-12 00:00:00|2023-08-12 00:00:00|1919.40|101484|Cobranza de Factura
00000004|101485|COB|00|2023-04-03 00:00:00|2023-04-03 00:00:00|1038.10|101485|Cobranza de Factura
00000075|101486|COB|00|2023-12-17 00:00:00|2023-12-17 00:00:00|886.55|101486|Cobranza de Factura
00000709|101487|COB|01|2023-02-02 00:00:00|2023-02-02 00:00:00|1563.16|101487|Cobranza de Factura
00000242|101488|COB|00|2023-04-18 00:00:00|2023-04-18 00:00:00|245.60|101488|Cobranza de Factura
00000351|101489|COB|00|2023-05-25 00:00:00|2023-05-25 00:00:00|89.44|101489|Cobranza de Factura
00000588|101490|COB|02|2023-04-29 00:00:00|2023-04-29 00:00:00|1980.72|101490|Cobranza de Factura
00000199|101491|COB|04|2023-05-16 00:00:00|2023-05-16 00:00:00|297.99|101491|Cobranza de Factura
00000148|101492|COB|00|2023-09-01 00:00:00|2023-09-01 00:00:00|746.31|101492|Cobranza de Factura
00000606|101494|COB|04|2023-09-15 00:00:00|2023-09-15 00:00:00|828.38|101494|Cobranza de Factura
00000139|101495|COB|02|2023-12-29 00:00:00|2023-12-29 00:00:00|128.01|101495|Cobranza de Factura
00000213|101496|COB|01|2023-01-18 00:00:00|2023-01-18 00:00:00|1609.24|101496|Cobranza de Factura
00000501|101497|COB|00|2023-02-01 00:00:00|2023-02-01 00:00:00|344.88|101497|Cobranza de Factura
00000592|101498|COB|33|2023-02-02 00:00:00|2023-02-02 00:00:00|516.83|101498|Cobranza de Factura
00000229|101499|COB|04|2023-10-10 00:00:00|2023-10-10 00:00:00|1073.96|101499|Cobranza de Factura
00000176|101500|COB|05|2023-07-23 00:00:00|2023-07-23 00:00:00|111.13|101500|Cobranza de Factura
00000010|101501|COB|00|2023-04-11 00:00:00|2023-04-11 00:00:00|1735.16|101501|Cobranza de Factura
00000556|101502|COB|01|2023-11-04 00:00:00|2023-11-04 00:00:00|581.03|101502|Cobranza de Factura
00000452|101504|COB|00|2023-07-25 00:00:00|2023-07-25 00:00:00|506.91|101504|Cobranza de Factura
00000130|101505|COB|00|2023-12-10 00:00:00|2023-12-10 00:00:00|1182.28|101505|Cobranza de Factura
00000521|101506|COB|25|2023-09-15 00:00:00|2023-09-15 00:00:00|39.24|101506|Cobranza de Factura
00000329|101507|COB|30|2023-01-17 00:00:00|2023-01-17 00:00:00|1240.49|101507|Cobranza de Factura
00000880|101510|COB|12|2023-09-24 00:00:00|2023-09-24 00:00:00|769.50|101510|Cobranza de Factura
00000718|101511|COB|30|2023-01-27 00:00:00|2023-01-27 00:00:00|427.71|101511|Cobranza de Factura
00000005|101512|COB|00|2023-07-11 00:00:00|2023-07-11 00:00:00|1214.52|101512|Cobranza de Factura
00000427|101513|COB|00|2023-10-23 00:00:00|2023-10-23 00:00:00|1022.96|101513|Cobranza de Factura
00000068|101514|COB|00|2023-11-02 00:00:00|2023-11-02 00:00:00|7.72|101514|Cobranza de Factura
00000127|101516|COB|00|2023-04-07 00:00:00|2023-04-07 00:00:00|1071.99|101516|Cobranza de Factura
00000648|101517|COB|19|2023-05-19 00:00:00|2023-05-19 00:00:00|187.99|101517|Cobranza de Factura
00000042|101518|COB|00|2023-12-18 00:00:00|2023-12-18 00:00:00|797.22|101518|Cobranza de Factura
00000390|101519|COB|19|2023-01-09 00:00:00|2023-01-09 00:00:00|787.32|101519|Cobranza de Factura
00000887|101520|COB|12|2023-06-16 00:00:00|2023-06-16 00:00:00|354.26|101520|Cobranza de Factura
00000779|101521|COB|12|2023-01-15 00:00:00|2023-01-15 00:00:00|681.95|101521|Cobranza de Factura
00000147|101522|COB|00|2023-10-20 00:00:00|2023-10-20 00:00:00|516.36|101522|Cobranza de Factura
00000270|101524|COB|00|2023-07-18 00:00:00|2023-07-18 00:00:00|1696.40|101524|Cobranza de Factura
00000773|101525|COB|33|2023-10-31 00:00:00|2023-10-31 00:00:00|18.76|101525|Cobranza de Factura
00000193|101526|COB|12|2023-06-24 00:00:00|2023-06-24 00:00:00|125.47|101526|Cobranza de Factura
00000827|101527|COB|12|2023-08-20 00:00:00|2023-08-20 00:00:00|217.12|101527|Cobranza de Factura
