numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0012378|00000400|AUTOREPUESTOS ENRIQUETA, C.A. (AUTOREPUESTOS ENRIQUETA, C.A.)||02|20240723|19.3200|20240731|
NC000785|00000400|AUTOREPUESTOS ENRIQUETA, C.A. (AUTOREPUESTOS ENRIQUETA, C.A.)||02|20240723|-19.3200|20240723|
D0012380|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1418.7600|20240923|
D0012382|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1375.3700|20240923|
D0012381|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|2168.2100|20240923|
D0012383|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1248.1300|20240923|
D0012384|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1603.7600|20240923|
D0012385|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1329.2100|20240923|
D0012386|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1343.8800|20240923|
D0012387|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1592.8600|20240923|
D0012376|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240723|340.0000|20240923|
D0012389|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240723|99.4200|20240807|
D0012390|00000644|AUTOPARTES SJV,C.A||19|20240723|46.6800|20240822|
D0012391|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240723|131.0200|20240822|
D0012392|00000060|REPUESTOS COVECA CA||01|20240723|83.5700|20240822|
D0012393|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240723|309.9800|20240822|
D0012394|00000743|AGONO, CA.||34|20240723|640.0000|20240822|
D0012226|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20240709|290.2000|20240808|
D0012395|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240723|71.7900|20240822|
D0012396|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240723|62.8800|20240822|
D0012397|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240724|119.0700|20240823|
D0012398|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240724|34.0100|20240823|
D0012399|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240724|1024.1800|20240808|
D0012400|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240724|156.6900|20240823|
D0012401|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240724|12.0800|20240823|
D0012403|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240724|53.1600|20240823|
D0012402|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240724|54.2900|20240823|
D0012404|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240724|53.1600|20240823|
D0012405|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240724|67.1400|20240823|
D0012406|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240724|44.5100|20240823|
D0012407|00000000|***TICKET  ANULADO***||12|20240724|0.0000|20240823|
D0012408|00000403|G.C AUTOPARTES C.A||19|20240801|225.4500|20240831|
D0012409|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240801|12.2400|20240831|
D0012410|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240801|262.0500|20240831|
D0012411|00000393|CARS PARTS SUR, C.A||04|20240801|501.2800|20240831|
D0012412|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240801|380.0000|20240831|
D0012414|00000740|AUTOMOTO STORE, C.A.||12|20240801|316.9900|20240831|
D0012415|00000740|AUTOMOTO STORE, C.A.||12|20240801|554.3900|20240831|
D0012416|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240801|360.1900|20240831|
D0012417|00000139|IMPORTADORA RAYNE, C.A||02|20240801|360.0000|20241001|
D0012418|00000139|IMPORTADORA RAYNE, C.A||02|20240801|1263.7200|20241001|
D0012419|00000060|REPUESTOS COVECA CA||01|20240801|91.8000|20240831|
D0012420|00000139|IMPORTADORA RAYNE, C.A||02|20240801|1638.4900|20241001|
NC000786|00000703|SERVIREPUESTOS CAGUA, C.A.||02|20240801|-125.0100|20240801|
NC000787|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20240801|-15.7000|20240801|
NC000788|00000754|AUTOMASTER HM, C.A||02|20240801|-12.7500|20240801|
D0012421|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240801|167.7100|20240831|
NC000789|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240801|-53.2400|20240801|
D0012422|00000610|EL IMPERIO DEL TAXISTA 2020, C.A.||30|20240801|666.7200|20240831|
D0012424|00000740|AUTOMOTO STORE, C.A.||12|20240801|297.2500|20240831|
D0012336|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240718|68.2600|20240817|
D0012426|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240802|151.2000|20240901|
D0012427|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240802|151.2000|20240901|
D0012423|00000740|AUTOMOTO STORE, C.A.||12|20240801|205.7000|20240901|
D0012428|00000735|AUTOPARTES URIEL, C.A||12|20240802|400.7000|20240901|
D0012429|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240802|53.1600|20240901|
D0012430|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240802|60.4600|20240901|
D0012425|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240802|342.4800|20240901|
D0012431|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240805|55.4300|20240904|
D0012413|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240801|897.4900|20240901|
D0012432|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20240805|528.6900|20240904|
D0012433|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240805|154.2000|20240904|
D0012434|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240805|83.0400|20240904|
D0012435|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240805|182.6700|20240904|
D0012436|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240805|125.0000|20240904|
D0012437|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240805|381.6200|20240904|
D0012439|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240805|593.4500|20240904|
D0012438|00000775|SENDAI MOTORS, C.A||01|20240805|450.0000|20240904|
D0012440|00000100|EL REY DEL KIA 2013, C.A.||25|20240805|615.5600|20240904|
D0012441|00000403|G.C AUTOPARTES C.A||19|20240805|215.5200|20240904|
D0012442|00000560|REPUESTOS SUPER PANTEON, C.A||06|20240805|361.0000|20240904|
D0012443|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240805|34.4000|20240904|
D0012444|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240805|233.6400|20240904|
D0012445|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240805|108.0500|20240904|
D0012446|00000393|CARS PARTS SUR, C.A||04|20240805|155.1800|20240904|
D0012447|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240805|40.5200|20240904|
D0012449|00000766|REPUESTOS EURO KOREA, C.A.||02|20240805|65.0000|20240904|
D0012448|00000766|REPUESTOS EURO KOREA, C.A.||02|20240805|1150.0200|20240904|
D0012450|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240805|7.5100|20240904|
D0012451|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240805|302.6900|20240904|
D0012453|00000403|G.C AUTOPARTES C.A||19|20240805|826.5500|20240904|
D0012454|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240806|122.9400|20240905|
D0012455|00000329|AUTO REPUESTOS EL NINJA C.A||30|20240806|229.6500|20240905|
D0012456|00000329|AUTO REPUESTOS EL NINJA C.A||30|20240806|22.7400|20240905|
D0012457|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)||33|20240806|785.6000|20240905|
D0012458|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)||33|20240806|22.0000|20240905|
D0012459|00000329|AUTO REPUESTOS EL NINJA C.A||30|20240806|30.0000|20240905|
D0012460|00000329|AUTO REPUESTOS EL NINJA C.A||30|20240806|246.1700|20240905|
D0012462|00000193|EUROASIATICOS, C.A||30|20240806|50.0000|20240905|
D0012463|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240806|15.0500|20240905|
D0012464|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20240806|579.5800|20240905|
D0012461|00000193|EUROASIATICOS, C.A||30|20240806|447.7400|20240905|
D0012465|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20240806|303.4200|20240905|
D0012466|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20240806|360.8700|20240905|
D0012467|00000450|REPUESTOS CARMOTORS LC,C.A (REPUESTOS CARMOTORS LC,C.A)||19|20240806|123.0600|20240905|
NC000790|00000061|COVECA CABUDARE CA||30|20240806|-52.7800|20240806|
NC000791|00000685|AUTO REPUESTOS FRANK CARS C.A.||33|20240806|-48.7000|20240806|
D0012468|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240806|111.0000|20240905|
D0012470|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240806|81.6800|20240905|
D0012469|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240806|461.0300|20240905|
D0012471|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240806|109.2000|20240905|
D0012472|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240806|19.5700|20240905|
D0012473|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240806|60.4600|20240905|
D0012474|00000753|PEDRO CONTRERAS||19|20240806|443.4900|20240905|
D0012475|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240806|27.9800|20240905|
D0012476|00000193|EUROASIATICOS, C.A||30|20240806|34.1400|20240905|
D0012477|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240806|61.0000|20240905|
D0012480|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240806|369.1800|20240905|
D0012479|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240806|317.5000|20240905|
D0012481|00000403|G.C AUTOPARTES C.A||19|20240806|9.0000|20240905|
D0012483|00000707|AUTOPARTES KOREA JAPON C.A.||25|20240806|342.4200|20240905|
D0012482|00000707|AUTOPARTES KOREA JAPON C.A.||25|20240806|156.0000|20240905|
D0012484|00000707|AUTOPARTES KOREA JAPON C.A.||25|20240806|439.7100|20240905|
D0012485|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240806|127.7100|20240905|
D0012478|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240806|790.4600|20240906|
D0012487|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240807|100.0000|20240906|
D0012488|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240807|469.1700|20240906|
D0012489|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240807|130.0000|20240906|
D0012452|00000403|G.C AUTOPARTES C.A||19|20240805|285.0000|20240906|
D0012490|00000403|G.C AUTOPARTES C.A||19|20240807|9.0000|20240906|
D0012491|00000060|REPUESTOS COVECA CA||01|20240807|124.2500|20240906|
D0012492|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240807|140.3400|20240906|
D0012493|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240807|504.0600|20240906|
D0012494|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240807|61.1100|20240906|
D0012495|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240807|306.2000|20240906|
D0012496|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240807|10.1100|20240906|
D0012497|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240807|103.9300|20240906|
D0012498|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240807|42.3900|20240906|
D0012499|00000355|AUTOPARTES DOCARS, C.A||01|20240807|1307.1600|20240921|
D0012500|00000355|AUTOPARTES DOCARS, C.A||01|20240807|82.0000|20240921|
D0012501|00000648|REPUESTOS LA PENA 2012 C.A||19|20240807|357.1600|20240906|
D0012502|00000193|EUROASIATICOS, C.A||30|20240807|74.2600|20240906|
NC000792|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240807|-13.8100|20240807|
D0012503|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240807|118.4200|20240906|
D0012504|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240807|52.3900|20240906|
D0012505|00000403|G.C AUTOPARTES C.A||19|20240807|89.2300|20240906|
D0012506|00000357|HK MOTOR'S, C.A||02|20240808|330.0000|20240907|
D0012507|00000685|AUTO REPUESTOS FRANK CARS C.A.||33|20240808|65.0000|20240907|
D0012509|00000560|REPUESTOS SUPER PANTEON, C.A||06|20240808|147.9700|20240907|
D0012510|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240808|66.0600|20240907|
D0012511|00000631|DORAUTO IMPORTS, C.A||02|20240808|565.7700|20240907|
D0012512|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240808|1077.3700|20240907|
D0012513|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240808|338.0300|20240907|
D0012514|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240808|665.0000|20240907|
D0012515|00000631|DORAUTO IMPORTS, C.A||02|20240808|65.1400|20240907|
D0012516|00000039|MGA AUTOPARTES, C.A.||02|20240808|478.3600|20240907|
D0012517|00000039|MGA AUTOPARTES, C.A.||02|20240808|16.0000|20240907|
D0012518|00000758|REPUESTOS Y SERVICIOS JMCARS C.A.||12|20240808|273.4000|20240907|
D0012519|00000662|AUTOREPUESTOS CHEVY CENTER, C.A||02|20240808|435.2000|20240907|
D0012520|00000560|REPUESTOS SUPER PANTEON, C.A||06|20240808|56.8200|20240907|
D0012521|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240808|362.2900|20240907|
D0012522|00000117|REPUESTOS AUTOZONE, C.A||01|20240808|960.9700|20240907|
D0012523|00000117|REPUESTOS AUTOZONE, C.A||01|20240808|137.6000|20240907|
D0012527|00000140|JOSE LUIS GOMEZ MAUHAD(INVERSIONES AGUA FRIA J.G-1)||30|20240809|670.0900|20240908|
D0012528|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240809|29.7400|20240908|
D0012529|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240809|24.1900|20240908|
D0012530|00000060|REPUESTOS COVECA CA||01|20240809|85.1000|20240908|
D0012531|00000614|REPRESENTACIONES PENOV, C.A.||19|20240809|50.1000|20240908|
D0012525|00000734|AUTOREPUESTOS EL FAMA, C.A.||25|20240808|1053.3700|20240908|
D0012526|00000633|REPUESTO EL FAMA, C.A.||25|20240808|399.0300|20240908|
D0012532|00000687|INVERSORA & LUBRICANTES LA FORTALEZA CA||04|20240809|330.6800|20240908|
D0012533|00000687|INVERSORA & LUBRICANTES LA FORTALEZA CA||04|20240809|32.0000|20240908|
D0012535|00000775|SENDAI MOTORS, C.A||01|20240809|78.4000|20240908|
D0012536|00000754|AUTOMASTER HM, C.A||02|20240809|528.1100|20240908|
NC000793|00000321|SUREPUESTO CAGUA C.A||02|20240809|-98.5000|20240809|
D0012538|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240809|77.9500|20240908|
D0012539|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240809|190.9500|20240908|
D0012540|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240809|31.0900|20240908|
D0012541|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240809|29.2300|20240908|
D0012542|00000766|REPUESTOS EURO KOREA, C.A.||02|20240809|557.0600|20240908|
D0012543|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240809|685.4100|20240908|
D0012544|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240809|93.7500|20240908|
NC000794|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240809|-66.7400|20240809|
D0012545|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240809|380.0000|20240908|
D0012546|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240809|84.1700|20240908|
D0012547|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240809|113.4300|20240908|
D0012548|00000448|INVERSIONES 297, C.A. (INVERSIONES 297, C.A.)||21|20240809|305.7800|20240908|
D0012549|00000448|INVERSIONES 297, C.A. (INVERSIONES 297, C.A.)||21|20240809|206.1200|20240908|
D0012550|00000448|INVERSIONES 297, C.A. (INVERSIONES 297, C.A.)||21|20240809|65.0000|20240908|
NC000795|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240809|-50.5600|20240809|
D0012552|00000743|AGONO, CA.||34|20240809|251.4600|20240908|
D0012534|00000629|REPUESTOS Y SERVICIOS MECANICOS LUCHO C.A.||04|20240809|380.0000|20240908|
D0012554|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240809|16.5400|20240908|
D0012553|00000743|AGONO, CA.||34|20240809|89.0000|20240908|
D0012555|00000742|AUTOPARTES LA 13 ,C.A.||05|20240809|569.9500|20240908|
D0012557|00000450|REPUESTOS CARMOTORS LC,C.A (REPUESTOS CARMOTORS LC,C.A)||19|20240809|63.6500|20240908|
D0012556|00000000|***TICKET  ANULADO***||12|20240809|0.0000|20240908|
D0012561|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240812|119.0200|20240911|
D0012562|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240812|151.2000|20240911|
D0012558|00000309|REPUESTOS GUALID, C.A||25|20240809|190.9900|20240911|
D0012559|00000633|REPUESTO EL FAMA, C.A.||25|20240809|127.3300|20240911|
D0012560|00000734|AUTOREPUESTOS EL FAMA, C.A.||25|20240809|190.9900|20240911|
D0012563|00000710|VENEREPUESTOS YJJ, C.A.||19|20240812|59.7000|20240911|
D0012564|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240812|78.8500|20240911|
D0012567|00000403|G.C AUTOPARTES C.A||19|20240812|223.8000|20240911|
D0012566|00000244|REPUESTOS SAFIURI C.A||19|20240812|467.8100|20240911|
D0012568|00000244|REPUESTOS SAFIURI C.A||19|20240812|290.0000|20240911|
D0012570|00000766|REPUESTOS EURO KOREA, C.A.||02|20240812|465.9200|20240911|
D0012571|00000753|PEDRO CONTRERAS||19|20240812|297.6700|20240911|
D0012572|00000718|DRYF DISTRIBUIDORA DE REPUESTOS Y FERRETERIA, C.A.||30|20240812|285.0200|20240911|
D0012573|00000718|DRYF DISTRIBUIDORA DE REPUESTOS Y FERRETERIA, C.A.||30|20240812|110.0000|20240911|
D0012537|00000752|LA CASA DEL LANCER C.A.||02|20240809|367.7600|20240911|
D0012574|00000753|PEDRO CONTRERAS||19|20240812|69.0000|20240911|
D0012575|00000753|PEDRO CONTRERAS||19|20240812|5.0000|20240911|
D0012576|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240812|141.0700|20240911|
D0012577|00000000|***TICKET  ANULADO***||02|20240812|0.0000|20240911|
D0012578|00000000|***TICKET  ANULADO***||02|20240812|0.0000|20240911|
D0012524|00000309|REPUESTOS GUALID, C.A||25|20240808|262.0300|20240911|
D0012579|00000665|SERVICIOS Y REPUESTOS JUNIOR C.A.||30|20240812|349.7800|20240911|
D0012580|00000431|INVERSIONES M&amp;N CARS, C.A. (INVERSIONES M&amp;N CARS, C.A.)||12|20240812|320.6300|20240911|
D0012565|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240812|82.2400|20240827|
NC000796|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240812|-82.2400|20240812|
D0012581|00000090|REPUESTOS FRED CARS, C.A.||02|20240812|836.5500|20240911|
NC000797|00000729|LA 13 AUTO REPUESTOS, C.A.||04|20240812|-190.9600|20240812|
D0012379|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|445.0000|20240923|
D0012388|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|2202.8600|20240923|
NC000798|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240813|-11.8700|20240813|
NC000799|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240813|-11.8700|20240813|
D0012582|00000403|G.C AUTOPARTES C.A||19|20240813|92.1900|20240912|
D0012583|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240813|380.0000|20240912|
D0012584|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240813|121.8500|20240912|
D0012585|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240813|41.3600|20240912|
NC000800|00000754|AUTOMASTER HM, C.A||02|20240813|-28.2100|20240813|
NC000801|00000754|AUTOMASTER HM, C.A||02|20240813|-44.4600|20240813|
NC000802|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240813|-55.4600|20240813|
NC000803|00000244|REPUESTOS SAFIURI C.A||19|20240813|-30.7200|20240813|
D0012586|00000244|REPUESTOS SAFIURI C.A||19|20240813|277.5600|20240912|
D0012587|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240813|932.5300|20240912|
D0012589|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240813|50.0000|20240912|
D0012590|00000776|MUNKO 1128 C.A (MUNKO 1128 C.A)||02|20240813|222.8600|20240912|
D0012591|00000776|MUNKO 1128 C.A (MUNKO 1128 C.A)||02|20240813|95.0000|20240912|
D0012588|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240813|204.8800|20240912|
D0012592|00000403|G.C AUTOPARTES C.A||19|20240813|86.3400|20240912|
D0012593|00000403|G.C AUTOPARTES C.A||19|20240813|215.0500|20240912|
D0012594|00000403|G.C AUTOPARTES C.A||19|20240813|39.9800|20240912|
D0012595|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240813|182.7400|20240912|
D0012596|00000403|G.C AUTOPARTES C.A||19|20240813|394.3800|20240912|
NC000804|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240814|-101.9700|20240814|
NC000805|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240814|-29.9300|20240814|
NC000806|00000539|INVERSIONES MAGNUN XVI , C.A.  (INVERSIONES MAGNUN XVI , C.A. )||25|20240814|-8.7600|20240814|
NC000807|00000707|AUTOPARTES KOREA JAPON C.A.||25|20240814|-24.9700|20240814|
NC000808|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240814|-22.3800|20240814|
NC000809|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240814|-46.3900|20240814|
NC000810|00000644|AUTOPARTES SJV,C.A||19|20240814|-46.6800|20240814|
D0012597|00000060|REPUESTOS COVECA CA||01|20240814|186.1900|20240913|
D0012598|00000753|PEDRO CONTRERAS||19|20240814|32.0400|20240913|
D0012599|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240814|64.9000|20240913|
D0012601|00000732|REPUESTOS DANG MOTOR, C.A||01|20240814|425.1100|20240913|
D0012602|00000732|REPUESTOS DANG MOTOR, C.A||01|20240814|291.0800|20240913|
D0012600|00000732|REPUESTOS DANG MOTOR, C.A||01|20240814|75.0000|20240913|
D0012603|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240814|233.8100|20240913|
D0012604|00000614|REPRESENTACIONES PENOV, C.A.||19|20240814|49.7500|20240913|
D0012605|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20240814|689.6000|20240913|
D0012606|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240814|501.3300|20240913|
D0012607|00000751|LA CIMA AUTOPARTES 1997 C.A.||04|20240814|734.4000|20240913|
D0012608|00000751|LA CIMA AUTOPARTES 1997 C.A.||04|20240814|27.2800|20240913|
D0012609|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240814|123.1500|20240913|
D0012610|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240814|80.0000|20240829|
D0012612|00000060|REPUESTOS COVECA CA||01|20240814|98.5000|20240913|
D0012611|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240814|253.8100|20240913|
D0012613|00000766|REPUESTOS EURO KOREA, C.A.||02|20240814|110.0000|20240913|
D0012614|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240814|121.2700|20240913|
NC000811|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240814|-490.0000|20240814|
D0012615|00000631|DORAUTO IMPORTS, C.A||02|20240815|393.7600|20240914|
D0012616|00000631|DORAUTO IMPORTS, C.A||02|20240815|66.0000|20240914|
D0012617|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240815|104.0400|20240914|
D0012618|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20240815|324.5400|20240914|
D0012619|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|206.9800|20240914|
D0012508|00000685|AUTO REPUESTOS FRANK CARS C.A.||33|20240808|435.8200|20240815|
D0012620|00000060|REPUESTOS COVECA CA||01|20240815|171.0600|20240914|
D0012621|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240815|87.5000|20240914|
D0012622|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240815|66.4700|20240914|
D0012623|00000614|REPRESENTACIONES PENOV, C.A.||19|20240815|11.6700|20240914|
D0012624|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|268.7900|20240914|
D0012625|00000362|INVERSIONES VENEKIA, C.A||12|20240815|309.7400|20240914|
D0012626|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|147.0000|20240914|
D0012627|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|92.0400|20240914|
D0012629|00000403|G.C AUTOPARTES C.A||19|20240815|189.0600|20240914|
D0012633|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20240815|424.9300|20240914|
NC000812|00000039|MGA AUTOPARTES, C.A.||02|20240815|-73.7400|20240815|
D0012634|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|69.3000|20240914|
D0012635|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240815|171.8300|20240914|
D0012636|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20240815|52.5200|20240914|
D0012628|00000403|G.C AUTOPARTES C.A||19|20240815|517.8700|20240914|
D0012638|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240816|40.5800|20240915|
D0012639|00000737|SILVIO MIGUEL OLIVARES ARELLANO(MULTIREPUESTOS DM OLIVARES, F.P)||12|20240816|311.2800|20240915|
