numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0015167|00000806|RADIADORES ANAJOS C A (RADIADORES ANAJOS C A)||33|20250306|98.1800|20250405|
D0015168|00000710|VENEREPUESTOS YJJ, C.A.||19|20250306|19.2700|20250405|
D0015170|00000048|REPUESTOS EL MILENIUM C.A||34|20250306|884.0100|20250420|
D0015161|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20250306|641.2300|20250405|
D0015171|00000197|TRANSPORTE EL FARO, C.A||12|20250306|502.3600|20250405|
D0015172|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20250306|236.5500|20250321|
D0015174|00000563|AUTOREPUESTOS CHUCHI CARS1, C.A. (AUTOREPUESTOS CHUCHI CARS1, C.A.)||12|20250306|786.8100|20250405|
D0015173|00000117|REPUESTOS AUTOZONE, C.A||01|20250306|192.9000|20250405|
D0015175|00000000|***TICKET  ANULADO***||02|20250306|0.0000|20250405|
D0015176|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250306|40.9800|20250405|
D0015177|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250306|53.9200|20250405|
D0015178|00000048|REPUESTOS EL MILENIUM C.A||34|20250306|684.1200|20250420|
D0015179|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250307|1052.1100|20250421|
D0015180|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250307|937.9500|20250421|
D0015181|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20250307|59.5000|20250406|
D0015182|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20250307|894.3300|20250406|
D0015183|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250307|121.3000|20250406|
D0015185|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250307|15.3600|20250406|
D0015186|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250307|27.7800|20250406|
D0015187|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250307|59.1500|20250406|
D0015184|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250307|725.3400|20250406|
D0015188|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250307|13.1700|20250406|
D0015189|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250307|174.5500|20250406|
D0015190|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250307|34.9600|20250406|
D0015191|00000710|VENEREPUESTOS YJJ, C.A.||19|20250307|54.1100|20250406|
D0015192|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20250307|561.4800|20250406|
D0015193|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20250307|273.3900|20250406|
D0015194|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20250307|386.6000|20250406|
D0015169|00000048|REPUESTOS EL MILENIUM C.A||34|20250306|1745.6300|20250420|
D0015196|00000000|***TICKET  ANULADO***||06|20250310|0.0000|20250409|
D0015197|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250310|79.5000|20250409|
D0015198|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250310|135.8600|20250409|
D0015199|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250310|55.9200|20250409|
D0015200|00000436|AUTO REPUESTOS PATON MOTORS, C.A. (AUTO REPUESTOS PATON MOTORS, C||34|20250310|797.1000|20250409|
NC000975|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250310|-106.2100|20250310|
D0015201|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250310|1081.1800|20250409|
NC000976|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250310|-35.1100|20250310|
D0015202|00000159|MEGA REPUESTOS 8000, C.A||02|20250310|420.9800|20250409|
D0015203|00000730|INVERSIONES MODELO C.A.||25|20250310|940.5800|20250409|
D0015204|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250310|77.1000|20250409|
D0015205|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250310|42.2600|20250409|
D0015206|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250310|43.2400|20250409|
D0015207|00000403|G.C AUTOPARTES C.A||19|20250310|361.7800|20250409|
D0015208|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250310|43.3200|20250409|
D0015209|00000710|VENEREPUESTOS YJJ, C.A.||19|20250310|6.9500|20250409|
D0015210|00000431|INVERSIONES M&amp;N CARS, C.A. (INVERSIONES M&amp;N CARS, C.A.)||12|20250310|62.8200|20250325|
D0015211|00000797|MUNDO DIESEL LP, C.A||33|20250310|1445.7800|20250409|
D0015212|00000316|ANKARA MOTORS CARACAS C.A||19|20250310|41.3400|20250325|
D0015213|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20250310|545.7200|20250409|
D0015214|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250310|44.7600|20250409|
D0015215|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20250310|38.3400|20250409|
D0015216|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250310|205.7500|20250409|
D0015217|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250310|163.4700|20250409|
NC000977|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20250311|-153.5500|20250311|
NC000974|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20250307|-126.8800|20250307|
NC000978|00000060|REPUESTOS COVECA CA||01|20250311|-266.6200|20250311|
NC000979|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250311|-63.4900|20250311|
NC000980|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20250311|-17.8200|20250311|
NC000981|00000696|REPUESTOS LUBIAUTO 2005, C.A.||19|20250311|-13.4000|20250311|
D0015218|00000060|REPUESTOS COVECA CA||01|20250311|243.3500|20250410|
D0015219|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20250311|471.6700|20250410|
D0015220|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250311|87.0200|20250410|
D0015221|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20250311|434.8500|20250410|
D0015222|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250311|17.5800|20250410|
D0015223|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20250311|18.6900|20250410|
D0015225|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250311|93.8000|20250410|
D0015195|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250310|56.2000|20250409|
D0015224|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20250311|401.3500|20250410|
D0015226|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20250311|41.1000|20250410|
D0015227|00000707|AUTOPARTES KOREA JAPON C.A.||25|20250311|755.7700|20250410|
D0015228|00000707|AUTOPARTES KOREA JAPON C.A.||25|20250311|360.2800|20250410|
D0015229|00000707|AUTOPARTES KOREA JAPON C.A.||25|20250311|135.5500|20250410|
D0015230|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20250311|484.5100|20250410|
D0015231|00000808|INVERSIONES RESFILUB,C.A (INVERSIONES RESFILUB,C.A.)||12|20250311|314.3600|20250326|
D0015232|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250311|165.3500|20250410|
D0015233|00000710|VENEREPUESTOS YJJ, C.A.||19|20250311|42.2700|20250410|
D0015234|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250311|66.4000|20250410|
D0015235|00000310|SURTIDORA DE REPUESTOS KOREANOS II, C.A||25|20250311|650.5400|20250410|
D0015236|00000310|SURTIDORA DE REPUESTOS KOREANOS II, C.A||25|20250311|191.8300|20250410|
D0015237|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250311|328.9800|20250410|
D0015238|00000061|COVECA CABUDARE CA||38|20250311|246.2600|20250410|
D0015239|00000403|G.C AUTOPARTES C.A||19|20250311|221.4300|20250410|
D0015240|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250311|592.4800|20250410|
D0015241|00000393|CARS PARTS SUR, C.A||04|20250311|615.7300|20250410|
D0015242|00000393|CARS PARTS SUR, C.A||04|20250311|127.0000|20250410|
D0015243|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250311|177.0100|20250410|
D0015244|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250311|62.3600|20250410|
D0015245|00000043|KIAUTO, C.A||01|20250312|1573.7400|20250426|
D0015246|00000043|KIAUTO, C.A||01|20250312|1400.3800|20250426|
D0015247|00000043|KIAUTO, C.A||01|20250312|1467.3500|20250426|
D0015248|00000043|KIAUTO, C.A||01|20250312|1432.8300|20250426|
D0015249|00000043|KIAUTO, C.A||01|20250312|475.0500|20250426|
D0015250|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)||33|20250312|719.4700|20250411|
D0015251|00000672|REPUESTOS VW 2020, C.A||19|20250312|64.8200|20250327|
D0015252|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250312|115.3600|20250327|
D0015253|00000060|REPUESTOS COVECA CA||01|20250312|132.3200|20250411|
D0015254|00000328|DISAUTOS C.A||01|20250312|530.8500|20250411|
D0015255|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250312|164.4900|20250411|
D0015256|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250312|182.6800|20250411|
D0015257|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250312|34.6800|20250411|
D0015258|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250312|170.2900|20250411|
D0015259|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250312|53.6500|20250411|
D0015260|00000743|AGONO, CA.||34|20250312|79.2000|20250411|
D0015261|00000743|AGONO, CA.||34|20250312|326.8100|20250411|
D0015262|00000403|G.C AUTOPARTES C.A||19|20250312|60.3600|20250411|
D0015263|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250312|117.8400|20250411|
D0015266|00000607|RONMAR MOTORS 77, C.A||19|20250312|149.6000|20250411|
D0015267|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20250312|274.3200|20250411|
D0015268|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20250312|1145.2400|20250411|
D0015270|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20250312|76.9600|20250411|
D0015271|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20250312|102.3300|20250411|
D0015272|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250312|217.0800|20250411|
D0015275|00000000|***TICKET  ANULADO***||34|20250312|0.0000|20250411|
NC000982|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20250312|-9.9400|20250312|
NC000984|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20250312|-19.3100|20250312|
NC000986|00000082|REPUESTOS ITALY CAR'S CAGUA,C.A.||02|20250312|-14.5000|20250312|
NC000988|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250312|-14.5500|20250312|
NC000989|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250312|-76.6500|20250312|
NC000990|00000090|REPUESTOS FRED CARS, C.A.||02|20250312|-11.1200|20250312|
D0015269|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20250312|770.4000|20250411|
D0015276|00000756|AUTOMOVILES CENTROMARCA, C.A||19|20250312|216.8500|20250327|
D0015264|00000607|RONMAR MOTORS 77, C.A||19|20250312|1409.4600|20250411|
D0015265|00000607|RONMAR MOTORS 77, C.A||19|20250312|946.2200|20250411|
D0015277|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250313|265.2100|20250412|
D0015278|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250313|90.0000|20250412|
NC000991|00000742|AUTOPARTES LA 13 ,C.A.||05|20250313|-97.3900|20250313|
D0015273|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250312|386.1000|20250411|
D0015279|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250313|18.6200|20250412|
D0015274|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250312|837.4000|20250411|
D0015280|00000403|G.C AUTOPARTES C.A||19|20250313|148.6700|20250412|
D0015281|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250313|39.2200|20250412|
D0015282|00000403|G.C AUTOPARTES C.A||19|20250313|198.7600|20250412|
D0015283|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250313|18.5700|20250412|
D0015284|00000061|COVECA CABUDARE CA||38|20250313|190.5800|20250412|
D0015285|00000362|INVERSIONES VENEKIA, C.A||12|20250313|223.9000|20250412|
D0015286|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20250313|427.7900|20250412|
D0015287|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250313|1180.9000|20250412|
D0015288|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250313|16.4600|20250412|
D0015289|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250313|168.1900|20250412|
D0015290|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250313|269.1400|20250412|
NC000992|00000060|REPUESTOS COVECA CA||01|20250313|-13.5000|20250313|
D0015291|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250313|29.1100|20250412|
D0015292|00000560|REPUESTOS SUPER PANTEON, C.A||06|20250313|56.4000|20250412|
D0015293|00000614|REPRESENTACIONES PENOV, C.A.||19|20250314|24.4800|20250329|
D0015294|00000362|INVERSIONES VENEKIA, C.A||12|20250314|218.9200|20250413|
D0015295|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250314|55.9000|20250413|
D0015296|00000606|AUTO DELICIAS 2022, C.A.||04|20250314|847.2000|20250413|
D0015297|00000606|AUTO DELICIAS 2022, C.A.||04|20250314|263.6100|20250413|
D0015298|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250314|35.6300|20250413|
D0015299|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250314|138.5500|20250413|
D0015300|00000793|AUTOPARTES DOCARS 909, C.A||06|20250314|336.8600|20250413|
D0015301|00000000|***TICKET  ANULADO***||12|20250314|0.0000|20250329|
D0015302|00000362|INVERSIONES VENEKIA, C.A||12|20250314|54.6400|20250329|
D0015303|00000704|AUTO REPUESTOS ROLY, C.A.||34|20250314|866.3600|20250413|
D0015304|00000704|AUTO REPUESTOS ROLY, C.A.||34|20250314|341.3900|20250413|
D0015306|00000560|REPUESTOS SUPER PANTEON, C.A||06|20250314|45.7500|20250413|
D0015307|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250314|420.0700|20250413|
D0015308|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250314|102.1400|20250413|
D0015309|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250314|75.1500|20250413|
D0015310|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250317|31.6000|20250416|
D0015311|00000614|REPRESENTACIONES PENOV, C.A.||19|20250317|4.2900|20250401|
D0015305|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20250314|648.1700|20250413|
D0015312|00000809|ELECTRO AUTO LUIS, C. A.||33|20250317|703.9800|20250416|
D0015313|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250317|1212.1200|20250416|
D0015314|00000810|GARRI MOTORS,C.A||02|20250317|454.8400|20250416|
D0015315|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250317|162.7200|20250416|
D0015316|00000000|***TICKET  ANULADO***||19|20250317|0.0000|20250416|
D0015317|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250317|115.2400|20250416|
D0015318|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20250317|86.2100|20250416|
D0015320|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250317|18.8400|20250416|
D0015321|00000614|REPRESENTACIONES PENOV, C.A.||19|20250317|21.1500|20250401|
D0015319|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250317|453.4200|20250416|
D0015322|00000034|CHINAKOREA MOTORS C.A||02|20250317|217.1200|20250416|
D0015323|00000034|CHINAKOREA MOTORS C.A||02|20250317|747.3200|20250416|
D0015325|00000753|PEDRO CONTRERAS||19|20250317|406.7200|20250416|
D0015324|00000753|PEDRO CONTRERAS||19|20250317|253.8100|20250416|
D0015326|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250317|121.7000|20250416|
D0015327|00000278|AUTO REPUESTOS WS, C.A||04|20250317|809.7000|20250416|
D0015328|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250317|70.0000|20250501|
NC000994|00000614|REPRESENTACIONES PENOV, C.A.||19|20250317|-24.4800|20250317|
D0015329|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250317|38.3900|20250416|
D0015330|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20250318|142.1300|20250417|
D0015331|00000753|PEDRO CONTRERAS||19|20250318|2584.0000|20250417|
D0015333|00000060|REPUESTOS COVECA CA||01|20250318|122.9000|20250417|
D0015332|00000100|EL REY DEL KIA 2013, C.A.||25|20250318|1187.7900|20250417|
D0015334|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250318|592.4800|20250417|
D0015335|00000061|COVECA CABUDARE CA||38|20250318|114.0900|20250417|
D0015336|00000100|EL REY DEL KIA 2013, C.A.||25|20250318|108.0000|20250417|
D0015337|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250318|45.9000|20250417|
D0015338|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250318|24.4100|20250417|
D0015339|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250318|50.2000|20250417|
D0015340|00000811|DELTA CLUCTH, C.A.||25|20250318|348.0600|20250417|
NC000996|00000436|AUTO REPUESTOS PATON MOTORS, C.A. (AUTO REPUESTOS PATON MOTORS, C||34|20250318|-797.1000|20250318|
D0015341|00000403|G.C AUTOPARTES C.A||19|20250318|234.2900|20250417|
D0015342|00000614|REPRESENTACIONES PENOV, C.A.||19|20250318|27.6200|20250402|
D0015343|00000316|ANKARA MOTORS CARACAS C.A||19|20250318|100.3600|20250417|
D0015344|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250318|183.8400|20250417|
D0015345|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20250318|377.0500|20250417|
D0015346|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20250318|36.9000|20250417|
D0015347|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250318|133.0400|20250417|
D0015348|00000614|REPRESENTACIONES PENOV, C.A.||19|20250319|73.0900|20250418|
D0015349|00000443|CORPORACION HEROF C.A.||19|20250319|142.1300|20250418|
D0015350|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250319|32.5500|20250418|
D0015351|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250319|35.6300|20250418|
D0015352|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250319|68.4000|20250418|
D0015353|00000000|***TICKET  ANULADO***||06|20250319|0.0000|20250418|
NC000995|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20250318|-10.5400|20250318|
D0015354|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250319|7.5100|20250418|
D0015355|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20250319|435.1200|20250418|
D0015356|00000331|ASIATICOS PENINSULA, C.A||04|20250319|456.5200|20250418|
D0015357|00000331|ASIATICOS PENINSULA, C.A||04|20250319|370.0000|20250418|
D0015358|00000403|G.C AUTOPARTES C.A||19|20250319|57.3600|20250418|
D0015359|00000614|REPRESENTACIONES PENOV, C.A.||19|20250319|30.5900|20250403|
D0015360|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250319|16.9400|20250403|
NC000999|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250319|-16.9400|20250319|
D0015361|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250319|65.8000|20250418|
D0015362|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250319|246.7700|20250418|
D0015363|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250319|90.0000|20250418|
D0015364|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250319|152.8000|20250418|
D0015365|00000100|EL REY DEL KIA 2013, C.A.||25|20250319|110.1000|20250418|
D0015366|00000560|REPUESTOS SUPER PANTEON, C.A||06|20250319|87.0200|20250418|
D0015368|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250320|101.1500|20250419|
D0015367|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250320|282.4800|20250419|
D0015369|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250320|185.5400|20250419|
D0015370|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250320|20.7600|20250419|
D0015371|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250320|41.6100|20250419|
D0015372|00000031|AUTO REPUESTOS Y PARTES MUNDIAL, C.A||02|20250320|267.3600|20250419|
D0015374|00000614|REPRESENTACIONES PENOV, C.A.||19|20250320|33.8400|20250419|
D0015375|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250320|50.1800|20250419|
D0015376|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250320|121.1000|20250419|
D0015377|00000443|CORPORACION HEROF C.A.||19|20250320|142.1300|20250419|
D0015378|00000672|REPUESTOS VW 2020, C.A||19|20250320|190.8300|20250419|
D0015379|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250320|86.2100|20250419|
D0015380|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250320|75.0500|20250419|
D0015381|00000061|COVECA CABUDARE CA||38|20250320|122.0900|20250419|
D0015382|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20250320|361.6600|20250419|
D0015383|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250320|20.1000|20250419|
D0015384|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250320|148.7000|20250419|
D0015385|00000696|REPUESTOS LUBIAUTO 2005, C.A.||19|20250321|484.0000|20250420|
D0015386|00000696|REPUESTOS LUBIAUTO 2005, C.A.||19|20250321|58.0000|20250420|
D0015387|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250321|438.9000|20250420|
D0015388|00000403|G.C AUTOPARTES C.A||19|20250321|215.9200|20250420|
D0015389|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250321|143.9900|20250420|
D0015390|00000810|GARRI MOTORS,C.A||02|20250321|174.0400|20250420|
D0015391|00000443|CORPORACION HEROF C.A.||19|20250321|142.1300|20250420|
D0015392|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250321|90.6800|20250405|
D0015393|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250321|169.4800|20250420|
D0015394|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250321|67.5000|20250420|
D0015395|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20250321|172.4300|20250420|
D0015396|00000560|REPUESTOS SUPER PANTEON, C.A||06|20250321|19.6100|20250420|
D0015397|00000710|VENEREPUESTOS YJJ, C.A.||19|20250321|61.0900|20250420|
D0015398|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250321|175.2600|20250420|
D0015400|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20250321|423.2200|20250420|
D0015401|00000316|ANKARA MOTORS CARACAS C.A||19|20250321|44.1300|20250420|
D0015402|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250321|33.4400|20250420|
D0015403|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250321|43.1200|20250420|
D0015404|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250321|69.1400|20250420|
D0015405|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250324|330.0000|20250423|
D0015406|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250324|10.4300|20250423|
D0015399|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250321|193.1700|20250420|
D0015407|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250324|38.4800|20250423|
D0015373|00000031|AUTO REPUESTOS Y PARTES MUNDIAL, C.A||02|20250320|157.0000|20250419|
D0015408|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250324|29.6000|20250423|
D0015409|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250324|3115.2000|20250524|
D0015410|00000793|AUTOPARTES DOCARS 909, C.A||06|20250324|310.0400|20250423|
D0015411|00000793|AUTOPARTES DOCARS 909, C.A||06|20250324|1235.4400|20250423|
D0015412|00000560|REPUESTOS SUPER PANTEON, C.A||06|20250324|184.7300|20250423|
D0015413|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250324|12.8400|20250423|
D0015414|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250324|121.3100|20250423|
D0015415|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250324|49.0000|20250423|
D0015416|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250324|924.9300|20250423|
D0015418|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250324|546.9400|20250423|
D0015419|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250324|26.8500|20250423|
D0015421|00000347|INVERSIONES KIASTROZ, C.A||12|20250324|19.2400|20250423|
D0015420|00000347|INVERSIONES KIASTROZ, C.A||12|20250324|487.3500|20250423|
D0015422|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250324|112.4900|20250423|
D0015423|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250324|66.0000|20250423|
D0015424|00000591|ROLANDY JOSE HERNANDEZ PEREZ||04|20250324|281.4700|20250423|
D0015425|00000000|***TICKET  ANULADO***||12|20250324|0.0000|20250423|
