codmovcli|numdoc|tipo|codven|emision|vence|importe|refer|concepto
00000691|D0021241|NC|02|20260518|20260518|-120.4800||DEVOLUCION No. NC001287
00000691|D0021241|CA|02|20260521|20260521|-132.8600|QUALITY|CANCELACION DE FACTURAS
00000691|D0021333|CA|02|20260521|20260521|-115.2300|QUALITY|CANCELACION DE FACTURAS
00000691|D0021334|CA|02|20260521|20260521|-10.1500|QUALITY|CANCELACION DE FACTURAS
00000742|D0020201|CA|05|20260521|20260521|-138.0000|LA 13|CANCELACION DE FACTURAS
00000742|D0020202|AB|05|20260521|20260521|-362.0000|LA 13|CANCELACION DE FACTURAS
00000710|D0021656|FC|19|20260521|20260620|190.3100||FACTURA D0021656
00000796|D0021657|FC|12|20260521|20260620|35.0000||FACTURA D0021657
00000614|D0021658|FC|19|20260521|20260620|13.8000||FACTURA D0021658
00000498|D0021659|FC|19|20260521|20260620|30.5300||FACTURA D0021659
00000883|D0021562|FC|12|20260519|20260618|398.7400||FACTURA D0021562
00000796|D0021660|FC|12|20260521|20260620|70.3600||FACTURA D0021660
00000631|D0021661|FC|02|20260521|20260620|90.0400||FACTURA D0021661
00000796|D0021662|FC|12|20260521|20260620|110.0000||FACTURA D0021662
00000614|D0021658|CA|19|20260522|20260522|-13.8000|PENOV|CANCELACION DE FACTURAS
00000072|D0020221|CA|33|20260522|20260522|-400.4200|SUREKO IV|CANCELACION DE FACTURAS
00000631|D0020670|AB|02|20260522|20260522|-353.8800|DORAUTOS|CANCELACION DE FACTURAS
00000403|00003977|NC|19|20260522|20260521|-20392.3900|NCCLIESP|RETENCION 75% IVA F/00003977
00000403|D0021414|CA|19|20260522|20260522|-55.4700|G.C|CANCELACION DE FACTURAS
00000403|D0021437|CA|19|20260522|20260522|-27.7600|G.C|CANCELACION DE FACTURAS
00000403|D0021434|CA|19|20260522|20260522|-20.0000|G.C|CANCELACION DE FACTURAS
00000403|D0021433|CA|19|20260522|20260522|-45.0000|G.C|CANCELACION DE FACTURAS
00000403|D0021369|CA|19|20260522|20260522|-76.0000|G.C|CANCELACION DE FACTURAS
00000403|D0021390|CA|19|20260522|20260522|-58.0000|G.C|CANCELACION DE FACTURAS
00000403|D0021400|CA|19|20260522|20260522|-44.0000|G.C|CANCELACION DE FACTURAS
00000403|00003977|CA|19|20260522|20260522|-6797.8800|G.C|CANCELACION DE FACTURAS
00000088|D0021663|FC|01|20260522|20260706|547.5000||FACTURA D0021663
00000644|D0020895|CA|19|20260522|20260522|-79.1900||CANCELACION DE FACTURAS
00000644|D0020930|CA|19|20260522|20260522|-98.0000||CANCELACION DE FACTURAS
00000607|D0021664|FC|19|20260522|20260621|52.0000||FACTURA D0021664
00000316|D0021618|AB|19|20260522|20260522|-17.5200||CANCELACION DE FACTURAS
00000838|D0021665|FC|36|20260522|20260621|142.1300||FACTURA D0021665
00000415|D0021666|FC|19|20260522|20260621|125.7000||FACTURA D0021666
00000219|D0021667|FC|06|20260522|20260621|75.2400||FACTURA D0021667
00000614|D0021668|FC|19|20260522|20260621|40.2500||FACTURA D0021668
00000415|D0021669|FC|19|20260522|20260621|79.6500||FACTURA D0021669
00000614|D0021668|CA|19|20260522|20260522|-40.2500||CANCELACION DE FACTURAS
00000770|D0021444|FC|36|20260513|20260613|17.0000||FACTURA D0021444
00000770|D0021402|FC|36|20260511|20260611|48.0000||FACTURA D0021402
00000770|D0021372|NC|36|20260522|20260522|-5.5200|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021470|NC|36|20260522|20260522|-13.1800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021372|CA|36|20260522|20260522|-22.0800||CANCELACION DE FACTURAS
00000770|D0021402|CA|36|20260522|20260522|-48.0000||CANCELACION DE FACTURAS
00000770|D0021444|CA|36|20260522|20260522|-17.0000||CANCELACION DE FACTURAS
00000770|D0021470|AB|36|20260522|20260522|-47.9200||CANCELACION DE FACTURAS
00000650|D0021670|FC|19|20260522|20260621|57.9900||FACTURA D0021670
00000650|D0021670|CA|19|20260522|20260522|-57.9900||CANCELACION DE FACTURAS
00000498|D0021671|FC|19|20260522|20260621|175.1000||FACTURA D0021671
00000716|D0021673|FC|02|20260522|20260621|222.0000||FACTURA D0021673
00000883|D0021562|NC|12|20260522|20260522|-79.7500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000883|D0021563|NC|12|20260522|20260522|-76.7600|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000883|D0021564|NC|12|20260522|20260522|-60.7100|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000883|D0021565|NC|12|20260522|20260522|-83.7300|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0021674|FC|19|20260522|20260621|66.4300||FACTURA D0021674
00000883|D0021562|CA|12|20260522|20260522|-318.9900||CANCELACION DE FACTURAS
00000883|D0021563|CA|12|20260522|20260522|-307.0600||CANCELACION DE FACTURAS
00000883|D0021564|AB|12|20260522|20260522|-216.5500||CANCELACION DE FACTURAS
00000770|D0021675|FC|36|20260522|20260621|119.8200||FACTURA D0021675
00000773|D0021036|NC|33|20260522|20260522|-64.5400|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000773|D0021037|NC|33|20260522|20260522|-29.6800|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000773|D0021036|CA|33|20260522|20260522|-580.8300||CANCELACION DE FACTURAS
00000773|D0021037|CA|33|20260522|20260522|-267.1300||CANCELACION DE FACTURAS
00000429|D0020276|CA|04|20260522|20260522|-227.0700||CANCELACION DE FACTURAS
00000429|D0020287|CA|04|20260522|20260522|-90.1300||CANCELACION DE FACTURAS
00000429|D0020876|AB|04|20260522|20260522|-182.8000||CANCELACION DE FACTURAS
00000814|D0021000|NC|12|20260522|20260522|-174.2500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000814|D0021002|NC|12|20260522|20260522|-84.3500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000814|D0021000|CA|12|20260522|20260522|-696.9900||CANCELACION DE FACTURAS
00000814|D0021002|CA|12|20260522|20260522|-337.3900||CANCELACION DE FACTURAS
00000607|D0021664|CA|19|20260522|20260522|-52.0000||CANCELACION DE FACTURAS
00000088|00003982|FC|01|20260522|20260621|61688.4500||IVA CORRESPONDIENTE A LA FACTU
00000140|D0020544|NC|08|20260522|20260522|-142.7400||DEVOLUCION No. NC001299
00000403|D0021055|NC|19|20260522|20260522|-9.3500||DEVOLUCION No. NC001300
00000140|D0020544|NC|08|20260522|20260522|-12.1700||DEVOLUCION No. NC001301
00000088|00003983|FC|01|20260522|20260621|12707.2700||IVA CORRESPONDIENTE A LA FACTU
00000088|00003984|FC|01|20260522|20260621|18038.3400||IVA CORRESPONDIENTE A LA FACTU
00000088|00003985|FC|01|20260522|20260621|78225.4500||IVA CORRESPONDIENTE A LA FACTU
00000088|00003986|FC|01|20260522|20260621|27898.8200||IVA CORRESPONDIENTE A LA FACTU
00000088|00003987|FC|01|20260522|20260621|16096.9300||IVA CORRESPONDIENTE A LA FACTU
00000796|D0021676|FC|12|20260522|20260621|43.5500||FACTURA D0021676
00000378|D0021677|FC|06|20260522|20260621|31.3500||FACTURA D0021677
00000490|D0021678|FC|36|20260522|20260621|38.7600||FACTURA D0021678
00000796|D0021679|FC|12|20260522|20260621|531.8400||FACTURA D0021679
00000707|D0020459|NC|25|20260522|20260522|-234.6400|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0020460|NC|25|20260522|20260522|-220.1700|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0020461|NC|25|20260522|20260522|-27.8400|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0020463|NC|25|20260522|20260522|-184.1800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0020469|NC|25|20260522|20260522|-31.8600|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000614|D0021680|FC|19|20260522|20260621|22.6300||FACTURA D0021680
00000219|D0021681|FC|06|20260522|20260621|92.2300||FACTURA D0021681
00000060|D0021682|FC|01|20260522|20260621|121.5000||FACTURA D0021682
00000716|D0021672|FC|02|20260522|20260621|845.9700||FACTURA D0021672
00000707|D0020459|CA|25|20260522|20260522|-938.5800||CANCELACION DE FACTURAS
00000707|D0020460|CA|25|20260522|20260522|-880.7000||CANCELACION DE FACTURAS
00000707|D0020461|CA|25|20260522|20260522|-111.3400||CANCELACION DE FACTURAS
00000707|D0020462|CA|25|20260522|20260522|-514.0000||CANCELACION DE FACTURAS
00000707|D0020463|CA|25|20260522|20260522|-736.7400||CANCELACION DE FACTURAS
00000707|D0020469|CA|25|20260522|20260522|-127.4400||CANCELACION DE FACTURAS
00000841|D0021040|NC|12|20260522|20260522|-11.3000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000841|D0021058|NC|12|20260522|20260522|-8.4200|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000841|D0021070|NC|12|20260522|20260522|-2.4200|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000841|D0021120|NC|12|20260522|20260522|-1.4800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000841|D0021166|NC|12|20260522|20260522|-52.2500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000841|D0021030|CA|12|20260522|20260522|-14.5200||CANCELACION DE FACTURAS
00000841|D0021040|CA|12|20260522|20260522|-45.1800||CANCELACION DE FACTURAS
00000841|D0021058|CA|12|20260522|20260522|-33.6600||CANCELACION DE FACTURAS
00000841|D0021070|CA|12|20260522|20260522|-9.7000||CANCELACION DE FACTURAS
00000841|D0021097|AB|12|20260522|20260522|-66.9400||CANCELACION DE FACTURAS
00000140|D0020544|AB|08|20260522|20260522|-300.0000||CANCELACION DE FACTURAS
00000614|D0021680|CA|19|20260522|20260522|-22.6300||CANCELACION DE FACTURAS
00000614|D0020006|CA|19|20260522|20260522|-5.9700||CANCELACION DE FACTURAS
00000866|D0020638|CA|33|20260522|20260522|-660.2200||CANCELACION DE FACTURAS
00000866|D0020639|AB|33|20260522|20260522|-339.7800||CANCELACION DE FACTURAS
00000885|D0021683|FC|25|20260522|20260621|490.6800||FACTURA D0021683
00000796|D0021684|FC|12|20260522|20260621|95.1000||FACTURA D0021684
00000770|D0021685|FC|36|20260522|20260621|596.0000||FACTURA D0021685
00000088|D0021686|FC|01|20260522|20260706|158.3400||FACTURA D0021686
00000088|D0021688|FC|01|20260522|20260706|40.0000||FACTURA D0021688
00000841|D0021689|FC|12|20260522|20260621|59.9000||FACTURA D0021689
00000796|D0021249|CA|12|20260525|20260525|-66.2600|REY RPTOS|CANCELACION DE FACTURAS
00000796|D0021370|AB|12|20260525|20260525|-3.7400|REY RPTOS|CANCELACION DE FACTURAS
00000561|D0020955|CA|19|20260525|20260525|-33.1200|MICHELENA|CANCELACION DE FACTURAS
00000561|D0020799|CA|19|20260525|20260525|-59.8400|MICHELENA|CANCELACION DE FACTURAS
00000561|D0020760|CA|19|20260525|20260525|-42.6400|MICHELENA|CANCELACION DE FACTURAS
00000561|D0020468|CA|19|20260525|20260525|-88.8500|MICHELENA|CANCELACION DE FACTURAS
00000561|D0020369|CA|19|20260525|20260525|-63.8400|MICHELENA|CANCELACION DE FACTURAS
00000140|D0020544|AB|08|20260525|20260525|-100.0000|AGUA FRIA|CANCELACION DE FACTURAS
99999999|D0021691|FC|36|20260525|20260525|36.0000||FACTURA D0021691
00000324|D0020311|AB|12|20260525|20260525|-50.0000|ACUARIO|CANCELACION DE FACTURAS
00000793|D0021692|FC|06|20260525|20260624|42.0000||FACTURA D0021692
00000796|D0021693|FC|12|20260525|20260624|45.9700||FACTURA D0021693
00000470|D0020379|CA|02|20260525|20260525|-77.1200|DFI|CANCELACION DE FACTURAS
00000470|D0020400|CA|02|20260525|20260525|-39.0000|DFI|CANCELACION DE FACTURAS
00000470|D0020401|AB|02|20260525|20260525|-83.8800|DFI|CANCELACION DE FACTURAS
99999999|D0021694|FC|36|20260525|20260525|29.0000||FACTURA D0021694
00000793|D0021695|FC|06|20260525|20260624|210.0000||FACTURA D0021695
99999999|D0021691|CA|36|20260525|20260525|-36.0000|MERCA LIBR|CANCELACION DE FACTURAS
99999999|D0021694|CA|36|20260525|20260525|-29.0000|MERCA LIBR|CANCELACION DE FACTURAS
00000665|D0021696|FC|08|20260525|20260624|466.1500||FACTURA D0021696
00000796|D0021698|FC|12|20260525|20260624|20.4200||FACTURA D0021698
00000770|D0021699|FC|36|20260525|20260624|13.3900||FACTURA D0021699
00000838|D0021700|FC|36|20260525|20260624|75.0000||FACTURA D0021700
00000665|D0021697|FC|08|20260525|20260624|112.5500||FACTURA D0021697
00000403|D0021701|FC|19|20260525|20260624|114.0200||FACTURA D0021701
00000838|D0021702|FC|36|20260525|20260624|85.0000||FACTURA D0021702
00000403|D0021703|FC|19|20260525|20260624|147.0400||FACTURA D0021703
00000841|D0021704|FC|12|20260525|20260624|79.8300||FACTURA D0021704
00000268|D0021329|NC|04|20260525|20260525|-111.6500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0021329|CA|04|20260525|20260525|-446.6100|LISLE|CANCELACION DE FACTURAS
00000673|D0021297|NC|21|20260525|20260525|-126.9800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000673|D0021297|CA|21|20260525|20260525|-507.9000|BETO|CANCELACION DE FACTURAS
00000673|D0021298|CA|21|20260525|20260525|-78.0000|BETO|CANCELACION DE FACTURAS
00000673|D0021485|AB|21|20260525|20260525|-2.4000|BETO|CANCELACION DE FACTURAS
00000061|D0020537|AB|01|20260525|20260525|-50.0000|COVECA|CANCELACION DE FACTURAS
00000415|D0021705|FC|19|20260525|20260624|78.2600||FACTURA D0021705
00000378|D0021706|FC|06|20260525|20260624|124.5900||FACTURA D0021706
00000403|00003988|FC|19|20260525|20260624|49675.1800||IVA CORRESPONDIENTE A LA FACTU
00000614|D0021707|FC|19|20260525|20260624|233.9300||FACTURA D0021707
00000841|D0021708|FC|12|20260525|20260624|28.5000||FACTURA D0021708
00000753|D0021709|FC|19|20260525|20260624|263.0000||FACTURA D0021709
00000841|D0021710|FC|12|20260525|20260624|10.0000||FACTURA D0021710
00000498|D0021711|FC|19|20260525|20260624|144.7000||FACTURA D0021711
00000088|00003989|FC|01|20260525|20260624|13491.6800||IVA CORRESPONDIENTE A LA FACTU
00000088|00003990|FC|01|20260525|20260624|19572.4800||IVA CORRESPONDIENTE A LA FACTU
00000088|00003991|FC|01|20260525|20260624|22703.7000||IVA CORRESPONDIENTE A LA FACTU
00000088|00003992|FC|01|20260525|20260624|21780.2100||IVA CORRESPONDIENTE A LA FACTU
00000088|00003993|FC|01|20260525|20260624|20254.9200||IVA CORRESPONDIENTE A LA FACTU
00000088|00003994|FC|01|20260525|20260624|10874.8300||IVA CORRESPONDIENTE A LA FACTU
00000732|D0020058|CA|01|20260525|20260525|-87.1500|DANG|CANCELACION DE FACTURAS
00000732|D0020115|CA|01|20260525|20260525|-82.9200|DANG|CANCELACION DE FACTURAS
00000732|D0020104|AB|01|20260525|20260525|-29.9300|DANG|CANCELACION DE FACTURAS
00000614|D0021707|CA|19|20260525|20260525|-233.9300|PENOV|CANCELACION DE FACTURAS
00000858|D0021169|CA|36|20260525|20260525|-52.4400|ASIA 3000|CANCELACION DE FACTURAS
00000858|D0021381|CA|36|20260525|20260525|-105.0000|ASIA 3000|CANCELACION DE FACTURAS
00000796|D0021712|FC|12|20260525|20260624|102.3900||FACTURA D0021712
00000841|D0021713|FC|12|20260525|20260624|11.5000||FACTURA D0021713
00000555|D0021301|NC|02|20260525|20260525|-57.0000|DCTO.P.PAG|DCTO P/PAGO AL 25.00%
00000555|D0021335|NC|02|20260525|20260525|-20.2500|DCTO.P.PAG|DCTO P/PAGO AL 25.00%
00000555|D0021528|NC|02|20260525|20260525|-45.6600|DCTO.P.PAG|DCTO P/PAGO AL 25.00%
00000555|D0021300|CA|02|20260525|20260525|-9.2400|MODICA|CANCELACION DE FACTURAS
00000555|D0021301|CA|02|20260525|20260525|-171.0000|MODICA|CANCELACION DE FACTURAS
00000555|D0021335|AB|02|20260525|20260525|-59.7600|MODICA|CANCELACION DE FACTURAS
00000470|D0020401|CA|02|20260525|20260525|-107.1100|D.F.I|CANCELACION DE FACTURAS
00000498|D0021408|NC|19|20260525|20260525|-170.1800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0021409|NC|19|20260525|20260525|-11.8100|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0021423|NC|19|20260525|20260525|-5.3500|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0021548|NC|19|20260525|20260525|-47.7900|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0021408|CA|19|20260525|20260525|-680.7400|SAHARI|CANCELACION DE FACTURAS
00000498|D0021409|CA|19|20260525|20260525|-47.2300|SAHARI|CANCELACION DE FACTURAS
00000498|D0021423|CA|19|20260525|20260525|-21.3900|SAHARI|CANCELACION DE FACTURAS
00000498|D0021548|CA|19|20260525|20260525|-191.1600|SAHARI|CANCELACION DE FACTURAS
00000682|D0021714|FC|02|20260525|20260624|1017.0000||FACTURA D0021714
00000741|D0021715|FC|34|20260525|20260624|429.2500||FACTURA D0021715
00000500|D0021716|FC|06|20260525|20260624|56.4300||FACTURA D0021716
00000219|D0021717|FC|06|20260525|20260624|14.7300||FACTURA D0021717
00000050|D0021718|FC|02|20260525|20260624|77.0200||FACTURA D0021718
00000841|D0021097|CA|12|20260525|20260525|-3.0600|PRO MOTOS|CANCELACION DE FACTURAS
00000841|D0021120|CA|12|20260525|20260525|-5.9000|PRO MOTOS|CANCELACION DE FACTURAS
00000841|D0021166|AB|12|20260525|20260525|-41.0400|PRO MOTOS|CANCELACION DE FACTURAS
00000403|00003988|NC|19|20260525|20260525|-37256.3900|NCCLIESP|RETENCION 75% IVA F/00003988
00000403|00003988|CA|19|20260525|20260525|-12419.0100|G.C|CANCELACION DE FACTURAS
00000403|D0021508|CA|19|20260525|20260525|-26.6200|G.C|CANCELACION DE FACTURAS
00000403|D0021509|CA|19|20260525|20260525|-28.0000|G.C|CANCELACION DE FACTURAS
00000403|D0021555|CA|19|20260525|20260525|-103.8000|G.C|CANCELACION DE FACTURAS
00000403|D0021556|CA|19|20260525|20260525|-301.9200|G.C|CANCELACION DE FACTURAS
00000403|D0021567|CA|19|20260525|20260525|-124.9000|G.C|CANCELACION DE FACTURAS
00000841|D0021166|AB|12|20260525|20260525|-100.0000|PRO MOTOS|CANCELACION DE FACTURAS
00000193|D0021719|FC|12|20260525|20260624|140.1100||FACTURA D0021719
00000048|D0021720|FC|01|20260525|20260624|72.3500||FACTURA D0021720
00000707|D0021726|FC|25|20260526|20260826|1687.5200||FACTURA D0021726
00000707|D0021727|FC|25|20260526|20260826|326.0000||FACTURA D0021727
00000707|D0021723|FC|25|20260526|20260826|1168.4800||FACTURA D0021723
00000549|D0021731|FC|25|20260526|20260625|1509.0400||FACTURA D0021731
00000549|D0021732|FC|25|20260526|20260625|75.0000||FACTURA D0021732
00000549|D0021733|FC|25|20260526|20260625|399.0000||FACTURA D0021733
00000886|D0021734|FC|25|20260526|20260625|590.0000||FACTURA D0021734
00000886|D0021735|FC|25|20260526|20260625|396.4000||FACTURA D0021735
00000088|D0021736|FC|01|20260526|20260625|84.0500||FACTURA D0021736
00000088|D0021737|FC|01|20260526|20260625|21.3100||FACTURA D0021737
00000857|D0021738|FC|06|20260526|20260625|125.5000||FACTURA D0021738
00000741|00003995|FC|34|20260526|20260625|10757.4800||IVA CORRESPONDIENTE A LA FACTU
00000710|D0021739|FC|19|20260526|20260625|20.1400||FACTURA D0021739
00000549|D0020595|NC|25|20260526|20260526|-312.0200|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000549|D0020602|NC|25|20260526|20260526|-112.9800|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000549|D0020595|CA|25|20260526|20260526|-1248.0800|AUTOMECANI|CANCELACION DE FACTURAS
00000549|D0020602|CA|25|20260526|20260526|-451.9000|AUTOMECANI|CANCELACION DE FACTURAS
00000539|D0021046|NC|25|20260526|20260526|-183.9100|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000539|D0021046|CA|25|20260526|20260526|-717.4100|MAGNUN|CANCELACION DE FACTURAS
00000758|D0021351|NC|12|20260526|20260526|-66.4000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000758|D0021352|NC|12|20260526|20260526|-37.6400|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000758|D0020871|CA|12|20260526|20260526|-32.3200|JMCARS|CANCELACION DE FACTURAS
00000758|D0021351|CA|12|20260526|20260526|-265.6200|JMCARS|CANCELACION DE FACTURAS
00000758|D0021352|AB|12|20260526|20260526|-102.0600|JMCARS|CANCELACION DE FACTURAS
00000837|D0021740|FC|12|20260526|20260625|85.2800||FACTURA D0021740
00000796|D0021741|FC|12|20260526|20260625|39.5000||FACTURA D0021741
00000770|D0021742|FC|36|20260526|20260625|49.0000||FACTURA D0021742
00000733|D0021743|FC|06|20260526|20260625|72.4200||FACTURA D0021743
00000800|D0021721|FC|33|20260526|20260625|368.0400||FACTURA D0021721
00000490|D0021181|NC|36|20260526|20260526|-143.9300|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000490|D0021221|NC|36|20260526|20260526|-12.0000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000490|D0021181|CA|36|20260526|20260526|-575.7400|PLANETA JX|CANCELACION DE FACTURAS
00000490|D0021221|CA|36|20260526|20260526|-48.0200|PLANETA JX|CANCELACION DE FACTURAS
00000490|D0021182|CA|36|20260526|20260526|-39.0000|PLANETA JX|CANCELACION DE FACTURAS
00000490|D0021222|AB|36|20260526|20260526|-54.5900|PLANETA JX|CANCELACION DE FACTURAS
00000770|D0021532|NC|36|20260526|20260526|-15.2000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021533|NC|36|20260526|20260526|-1.0600|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021538|NC|36|20260526|20260526|-16.3700|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021614|NC|36|20260526|20260526|-15.8300|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021624|NC|36|20260526|20260526|-4.8000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021653|NC|36|20260526|20260526|-10.6000|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021675|NC|36|20260526|20260526|-23.9600|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000770|D0021470|CA|36|20260526|20260526|-4.7800|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021532|CA|36|20260526|20260526|-60.8000|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021533|CA|36|20260526|20260526|-4.2200|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021538|CA|36|20260526|20260526|-65.4900|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021614|CA|36|20260526|20260526|-63.3400|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021624|CA|36|20260526|20260526|-19.2000|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021625|CA|36|20260526|20260526|-39.0000|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021653|CA|36|20260526|20260526|-42.4000|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021675|CA|36|20260526|20260526|-95.8600|RICONCARS|CANCELACION DE FACTURAS
00000770|D0021685|AB|36|20260526|20260526|-4.9100|RICONCARS|CANCELACION DE FACTURAS
00000048|D0019739|CA|01|20260526|20260526|-208.0700|MILENIUM|CANCELACION DE FACTURAS
00000048|D0019741|AB|01|20260526|20260526|-491.9300|MILENIUM|CANCELACION DE FACTURAS
00000707|D0021724|FC|25|20260526|20260726|838.5000||FACTURA D0021724
00000707|D0021725|FC|25|20260526|20260726|854.0800||FACTURA D0021725
00000732|D0021747|FC|01|20260526|20260625|28.4400||FACTURA D0021747
00000732|D0021748|FC|01|20260526|20260625|220.0000||FACTURA D0021748
99999999|D0021749|FC|36|20260526|20260526|59.0000||FACTURA D0021749
99999999|D0021750|FC|36|20260526|20260526|31.0000||FACTURA D0021750
00000466|D0020336|AB|33|20260526|20260526|-500.0000|HYUNDAI|CANCELACION DE FACTURAS
00000403|D0021751|FC|19|20260526|20260625|60.3000||FACTURA D0021751
00000596|D0021752|FC|06|20260526|20260625|4.0900||FACTURA D0021752
00000378|D0021754|FC|06|20260526|20260625|78.0000||FACTURA D0021754
00000219|D0021755|FC|06|20260526|20260625|70.2100||FACTURA D0021755
00000662|D0021756|FC|02|20260526|20260625|423.6300||FACTURA D0021756
00000354|D0021757|FC|12|20260526|20260625|655.2400||FACTURA D0021757
00000466|D0020336|NC|33|20260526|20260526|-230.1400|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
99999999|D0021758|FC|36|20260526|20260526|14.0000||FACTURA D0021758
00000466|D0020336|CA|33|20260526|20260526|-420.5600|HYUNDAI|CANCELACION DE FACTURAS
00000466|D0020337|AB|33|20260526|20260526|-79.4400|HYUNDAI|CANCELACION DE FACTURAS
00000403|D0021759|FC|19|20260526|20260625|68.9800||FACTURA D0021759
00000403|D0021760|FC|19|20260526|20260625|62.0400||FACTURA D0021760
99999999|D0021749|CA|36|20260526|20260526|-59.0000|MERCADO LI|CANCELACION DE FACTURAS
99999999|D0021750|CA|36|20260526|20260526|-31.0000|MERCADO LI|CANCELACION DE FACTURAS
99999999|D0021758|CA|36|20260526|20260526|-14.0000|MERCADO LI|CANCELACION DE FACTURAS
00000732|D0020104|AB|01|20260526|20260526|-100.0000|DANG|CANCELACION DE FACTURAS
00000837|D0021761|FC|12|20260526|20260625|22.8000||FACTURA D0021761
00000378|D0021762|FC|06|20260526|20260625|9.5000||FACTURA D0021762
00000219|D0020195|CA|06|20260526|20260526|-10.4800|JUNIN|CANCELACION DE FACTURAS
00000219|D0020209|CA|06|20260526|20260526|-25.7600|JUNIN|CANCELACION DE FACTURAS
00000219|D0020239|CA|06|20260526|20260526|-25.6600|JUNIN|CANCELACION DE FACTURAS
00000219|D0020267|CA|06|20260526|20260526|-27.5500|JUNIN|CANCELACION DE FACTURAS
00000219|D0020411|CA|06|20260526|20260526|-58.5000|JUNIN|CANCELACION DE FACTURAS
00000219|D0020455|CA|06|20260526|20260526|-70.2100|JUNIN|CANCELACION DE FACTURAS
00000219|D0020470|CA|06|20260526|20260526|-35.0000|JUNIN|CANCELACION DE FACTURAS
00000219|D0020500|CA|06|20260526|20260526|-115.2200|JUNIN|CANCELACION DE FACTURAS
00000219|D0020507|CA|06|20260526|20260526|-100.0000|JUNIN|CANCELACION DE FACTURAS
00000219|D0020559|CA|06|20260526|20260526|-62.8700|JUNIN|CANCELACION DE FACTURAS
00000219|D0020630|CA|06|20260526|20260526|-84.9500|JUNIN|CANCELACION DE FACTURAS
00000219|D0020674|CA|06|20260526|20260526|-22.4400|JUNIN|CANCELACION DE FACTURAS
00000219|D0020683|CA|06|20260526|20260526|-53.0000|JUNIN|CANCELACION DE FACTURAS
00000219|D0020691|CA|06|20260526|20260526|-10.4800|JUNIN|CANCELACION DE FACTURAS
00000219|D0020706|CA|06|20260526|20260526|-21.8500|JUNIN|CANCELACION DE FACTURAS
00000614|D0021763|FC|19|20260526|20260625|103.6500||FACTURA D0021763
00000219|D0021764|FC|06|20260526|20260625|14.8900||FACTURA D0021764
00000378|D0020140|CA|06|20260526|20260526|-47.3300|VICTORIA|CANCELACION DE FACTURAS
